time_stamp, accel_x, accel_y, accel_z, linear_x, linear_y, linear_z, gravity_x, gravity_y, gravity_z, quat_w, quat_x, quat_y, quat_z, gyro_x, gyro_y, gyro_z, altitude, temperature, pressure, gps_nmea
121,1.58,27.88,100824.60,-0.08,0.13,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.25,0.06,1.58,27.88,100824.60,,235944.100,V,,,,,0.00
108,1.58,27.88,100824.11,-0.07,0.11,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.06,1.58,27.88,100824.11,,235944.100,V,,,,,0.00
95,1.58,27.88,100823.52,-0.08,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.19,1.58,27.88,100823.52,,235944.100,V,,,,,0.00
80,1.58,27.88,100823.50,-0.06,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.19,0.13,1.58,27.88,100823.50,,235944.100,V,,,,,0.00
65,1.58,27.87,100823.92,-0.09,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,-0.13,1.58,27.87,100823.92,,235944.100,V,,,,,0.00
49,1.58,27.87,100823.59,-0.07,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.00,1.58,27.87,100823.59,,235944.100,V,,,,,0.00
36,1.58,27.87,100823.84,-0.08,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,0.00,1.58,27.87,100823.84,,235944.100,V,,,,,0.00
23,1.58,27.87,100823.77,-0.06,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.13,1.58,27.87,100823.77,,235944.100,V,,,,,0.00
8,1.58,27.87,100823.92,-0.07,0.13,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.06,1.58,27.87,100823.92,,235944.100,V,,,,,0.00
250,1.58,27.87,100824.62,-0.09,0.13,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.00,1.58,27.87,100824.62,,235944.100,V,,,,,0.00
237,1.58,27.87,100823.37,-0.08,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.13,1.58,27.87,100823.37,,235944.100,V,,,,,0.00
222,1.58,27.87,100822.38,-0.07,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,-0.06,1.58,27.87,100822.38,,235945.100,V,,,,,0.00
209,1.58,27.87,100822.73,-0.07,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.00,1.58,27.87,100822.73,,235945.100,V,,,,,0.00
195,1.58,27.87,100822.93,-0.08,0.13,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.06,1.58,27.87,100822.93,,235945.100,V,,,,,0.00
181,1.58,27.87,100822.98,-0.07,0.13,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.00,1.58,27.87,100822.98,,235945.100,V,,,,,0.00
168,1.58,27.87,100823.55,-0.07,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.00,0.00,1.58,27.87,100823.55,,235945.100,V,,,,,0.00
155,1.58,27.87,100823.98,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.06,1.58,27.87,100823.98,,235945.100,V,,,,,0.00
140,1.58,27.87,100824.22,-0.06,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.06,1.58,27.87,100824.22,,235945.100,V,,,,,0.00
124,1.58,27.87,100824.20,-0.09,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,-0.06,1.58,27.87,100824.20,,235945.100,V,,,,,0.00
110,1.58,27.87,100824.38,-0.09,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.25,-0.13,1.58,27.87,100824.38,,235945.100,V,,,,,0.00
97,1.58,27.87,100823.37,-0.09,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.13,-0.06,1.58,27.87,100823.37,,235945.100,V,,,,,0.00
84,1.58,27.87,100823.38,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,0.13,1.58,27.87,100823.38,,235945.100,V,,,,,0.00
69,1.58,27.87,100823.27,-0.08,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.06,-0.06,1.58,27.87,100823.27,,235945.100,V,,,,,0.00
55,1.58,27.87,100823.59,-0.08,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.06,1.58,27.87,100823.59,,235945.100,V,,,,,0.00
39,1.58,27.87,100823.58,-0.08,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.19,0.00,1.58,27.87,100823.58,,235945.100,V,,,,,0.00
30,1.58,27.87,100823.53,-0.07,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,0.00,1.58,27.87,100823.53,,235945.100,V,,,,,0.00
15,1.58,27.87,100823.13,-0.07,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,0.00,1.58,27.87,100823.13,,235945.100,V,,,,,0.00
2,1.58,27.87,100823.66,-0.06,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.00,0.00,1.58,27.87,100823.66,,235945.100,V,,,,,0.00
245,1.58,27.87,100823.52,-0.10,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.19,-0.13,0.06,1.58,27.87,100823.52,,235945.100,V,,,,,0.00
230,1.58,27.87,100824.82,-0.09,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.00,-0.13,1.58,27.87,100824.82,,235945.100,V,,,,,0.00
216,1.58,27.87,100823.96,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,-0.06,1.58,27.87,100823.96,,235945.100,V,,,,,0.00
200,1.58,27.87,100823.59,-0.05,0.11,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.13,0.00,1.58,27.87,100823.59,,235945.100,V,,,,,0.00
186,1.58,27.86,100823.81,-0.10,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.00,1.58,27.86,100823.81,,235945.100,V,,,,,0.00
174,1.58,27.86,100823.97,-0.08,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.86,100823.97,,235945.100,V,,,,,0.00
160,1.58,27.87,100823.52,-0.07,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,0.00,1.58,27.87,100823.52,,235945.100,V,,,,,0.00
145,1.58,27.87,100823.65,-0.09,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.87,100823.65,,235945.100,V,,,,,0.00
131,1.58,27.87,100824.30,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.19,-0.13,1.58,27.87,100824.30,,235945.100,V,,,,,0.00
115,1.58,27.87,100823.28,-0.07,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,-0.06,1.58,27.87,100823.28,,235945.100,V,,,,,0.00
103,1.58,27.86,100823.87,-0.09,0.11,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,0.06,1.58,27.86,100823.87,,235945.100,V,,,,,0.00
89,1.58,27.86,100823.84,-0.08,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.06,1.58,27.86,100823.84,,235945.100,V,,,,,0.00
74,1.58,27.85,100823.72,-0.08,0.13,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,0.06,1.58,27.85,100823.72,,235945.100,V,,,,,0.00
60,1.58,27.85,100823.62,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.06,0.06,1.58,27.85,100823.62,,235945.100,V,,,,,0.00
48,1.58,27.84,100823.22,-0.08,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,0.00,1.58,27.84,100823.22,,235945.100,V,,,,,0.00
34,1.58,27.84,100825.12,-0.07,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.84,100825.12,,235945.100,V,,,,,0.00
19,1.58,27.84,100824.34,-0.07,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,-0.19,1.58,27.84,100824.34,,235945.100,V,,,,,0.00
5,1.58,27.85,100824.23,-0.07,0.11,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,0.00,1.58,27.85,100824.23,,235945.100,V,,,,,0.00
248,1.58,27.85,100824.09,-0.08,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.00,1.58,27.85,100824.09,,235945.100,V,,,,,0.00
235,1.58,27.85,100823.80,-0.10,0.11,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.25,0.06,1.58,27.85,100823.80,,235945.100,V,,,,,0.00
220,1.58,27.85,100823.80,-0.07,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.13,1.58,27.85,100823.80,,235945.100,V,,,,,0.00
205,1.58,27.85,100823.93,-0.08,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.06,0.00,1.58,27.85,100823.93,,235945.100,V,,,,,0.00
190,1.58,27.84,100823.44,-0.06,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.00,1.58,27.84,100823.44,,235945.100,V,,,,,0.00
178,1.58,27.85,100822.66,-0.09,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.06,1.58,27.85,100822.66,,235945.100,V,,,,,0.00
164,1.58,27.85,100822.55,-0.06,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.19,0.06,-0.13,1.58,27.85,100822.55,,235945.100,V,,,,,0.00
149,1.58,27.85,100823.17,-0.08,0.12,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.19,0.06,1.58,27.85,100823.17,,235945.100,V,,,,,0.00
134,1.58,27.85,100823.29,-0.12,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,0.13,1.58,27.85,100823.29,,235945.100,V,,,,,0.00
121,1.58,27.85,100823.98,-0.09,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,-0.06,0.06,1.58,27.85,100823.98,,235945.100,V,,,,,0.00
106,1.58,27.85,100823.65,-0.07,0.11,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.06,-0.06,1.58,27.85,100823.65,,235945.100,V,,,,,0.00
93,1.58,27.85,100823.70,-0.08,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.19,0.06,1.58,27.85,100823.70,,235945.100,V,,,,,0.00
81,1.58,27.85,100823.70,-0.07,0.12,0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.19,-0.13,1.58,27.85,100823.70,,235945.100,V,,,,,0.00
69,1.58,27.85,100824.45,-0.06,0.10,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,-0.06,1.58,27.85,100824.45,,235945.100,V,,,,,0.00
55,1.58,27.85,100823.70,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,0.00,1.58,27.85,100823.70,,235945.100,V,,,,,0.00
40,1.58,27.85,100823.70,-0.05,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.00,1.58,27.85,100823.70,,235945.100,V,,,,,0.00
26,1.58,27.85,100823.73,-0.09,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.19,0.06,1.58,27.85,100823.73,,235946.100,V,,,,,0.00
10,1.58,27.85,100823.52,-0.07,0.13,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.00,0.13,1.58,27.85,100823.52,,235946.100,V,,,,,0.00
254,1.58,27.84,100823.37,-0.08,0.11,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.00,0.06,1.58,27.84,100823.37,,235946.100,V,,,,,0.00
240,1.58,27.84,100823.48,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.25,0.19,1.58,27.84,100823.48,,235946.100,V,,,,,0.00
225,1.58,27.83,100823.30,-0.07,0.11,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.00,1.58,27.83,100823.30,,235946.100,V,,,,,0.00
211,1.58,27.83,100824.08,-0.08,0.12,0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.00,1.58,27.83,100824.08,,235946.100,V,,,,,0.00
199,1.58,27.82,100824.20,-0.09,0.14,0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.13,1.58,27.82,100824.20,,235946.100,V,,,,,0.00
185,1.58,27.82,100822.89,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.25,0.19,-0.13,1.58,27.82,100822.89,,235946.100,V,,,,,0.00
170,1.58,27.82,100823.45,-0.10,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.06,0.06,1.58,27.82,100823.45,,235946.100,V,,,,,0.00
155,1.58,27.82,100823.60,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,-0.06,1.58,27.82,100823.60,,235946.100,V,,,,,0.00
142,1.58,27.82,100823.50,-0.08,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,-0.06,1.58,27.82,100823.50,,235946.100,V,,,,,0.00
129,1.58,27.82,100824.10,-0.08,0.12,0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.25,0.00,0.00,1.58,27.82,100824.10,,235946.100,V,,,,,0.00
114,1.58,27.83,100824.05,-0.07,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.00,0.13,1.58,27.83,100824.05,,235946.100,V,,,,,0.00
100,1.58,27.83,100824.07,-0.09,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,-0.06,1.58,27.83,100824.07,,235946.100,V,,,,,0.00
84,1.58,27.82,100823.69,-0.05,0.14,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.06,1.58,27.82,100823.69,,235946.100,V,,,,,0.00
70,1.58,27.82,100824.30,-0.08,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,-0.06,1.58,27.82,100824.30,,235946.100,V,,,,,0.00
58,1.58,27.81,100824.41,-0.04,0.13,-0.11,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.00,1.58,27.81,100824.41,,235946.100,V,,,,,0.00
44,1.58,27.81,100823.80,-0.09,0.12,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.13,1.58,27.81,100823.80,,235946.100,V,,,,,0.00
29,1.58,27.81,100823.19,-0.06,0.12,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.19,-0.06,1.58,27.81,100823.19,,235946.100,V,,,,,0.00
15,1.58,27.81,100822.25,-0.05,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,0.06,1.58,27.81,100822.25,,235946.100,V,,,,,0.00
255,1.58,27.81,100821.86,-0.05,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.06,1.58,27.81,100821.86,,235946.100,V,,,,,0.00
243,1.58,27.81,100823.52,-0.07,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,-0.06,1.58,27.81,100823.52,,235946.100,V,,,,,0.00
229,1.58,27.81,100822.73,-0.09,0.12,-0.09,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,-0.06,1.58,27.81,100822.73,,235946.100,V,,,,,0.00
214,1.58,27.81,100823.02,-0.06,0.11,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.13,0.13,1.58,27.81,100823.02,,235946.100,V,,,,,0.00
199,1.58,27.82,100823.30,-0.07,0.16,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,-0.13,-0.13,1.58,27.82,100823.30,,235946.100,V,,,,,0.00
188,1.58,27.82,100823.06,-0.09,0.11,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,-0.06,1.58,27.82,100823.06,,235946.100,V,,,,,0.00
174,1.58,27.82,100821.82,-0.07,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.00,0.13,1.58,27.82,100821.82,,235946.100,V,,,,,0.00
159,1.58,27.82,100822.25,-0.09,0.10,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.00,1.58,27.82,100822.25,,235946.100,V,,,,,0.00
144,1.58,27.81,100822.36,-0.06,0.14,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.00,1.58,27.81,100822.36,,235946.100,V,,,,,0.00
134,1.58,27.81,100822.38,-0.10,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.00,1.58,27.81,100822.38,,235946.100,V,,,,,0.00
120,1.58,27.81,100822.98,-0.08,0.14,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,0.00,1.58,27.81,100822.98,,235946.100,V,,,,,0.00
105,1.58,27.81,100823.20,-0.09,0.13,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,-0.06,1.58,27.81,100823.20,,235946.100,V,,,,,0.00
91,1.58,27.81,100823.26,-0.06,0.11,-0.19,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.06,-0.19,1.58,27.81,100823.26,,235946.100,V,,,,,0.00
75,1.58,27.81,100822.38,-0.11,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.06,1.58,27.81,100822.38,,235946.100,V,,,,,0.00
63,1.58,27.81,100823.07,-0.05,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.00,1.58,27.81,100823.07,,235946.100,V,,,,,0.00
49,1.58,27.81,100823.73,-0.08,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.06,0.06,1.58,27.81,100823.73,,235946.100,V,,,,,0.00
34,1.58,27.82,100822.84,-0.07,0.12,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,-0.06,0.00,1.58,27.82,100822.84,,235946.100,V,,,,,0.00
19,1.58,27.82,100822.93,-0.09,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,-0.13,-0.19,1.58,27.82,100822.93,,235946.100,V,,,,,0.00
8,1.58,27.82,100822.15,-0.09,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.19,0.00,1.58,27.82,100822.15,,235946.100,V,,,,,0.00
249,1.58,27.82,100822.27,-0.09,0.13,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.00,1.58,27.82,100822.27,,235946.100,V,,,,,0.00
235,1.58,27.82,100822.01,-0.07,0.12,0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.00,1.58,27.82,100822.01,,235946.100,V,,,,,0.00
220,1.58,27.82,100821.63,-0.07,0.09,-0.12,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.19,0.00,1.58,27.82,100821.63,,235946.100,V,,,,,0.00
206,1.58,27.82,100822.86,-0.08,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,-0.06,1.58,27.82,100822.86,,235946.100,V,,,,,0.00
194,1.58,27.82,100822.48,-0.06,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.00,1.58,27.82,100822.48,,235946.100,V,,,,,0.00
180,1.58,27.82,100822.66,-0.06,0.14,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.13,1.58,27.82,100822.66,,235946.100,V,,,,,0.00
165,1.58,27.82,100822.70,-0.10,0.12,0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,0.06,1.58,27.82,100822.70,,235946.100,V,,,,,0.00
149,1.58,27.82,100822.66,-0.08,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,0.06,1.58,27.82,100822.66,,235946.100,V,,,,,0.00
135,1.58,27.82,100822.73,-0.09,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.19,-0.06,1.58,27.82,100822.73,,235946.100,V,,,,,0.00
123,1.58,27.82,100822.69,-0.07,0.16,-0.12,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.13,-0.13,1.58,27.82,100822.69,,235946.100,V,,,,,0.00
109,1.58,27.82,100823.86,-0.07,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.06,1.58,27.82,100823.86,,235946.100,V,,,,,0.00
94,1.58,27.82,100822.16,-0.01,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.25,0.13,1.58,27.82,100822.16,,235947.100,V,,,,,0.00
79,1.58,27.81,100822.43,-0.10,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,0.00,1.58,27.81,100822.43,,235947.100,V,,,,,0.00
64,1.58,27.81,100822.91,-0.04,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,0.00,1.58,27.81,100822.91,,235947.100,V,,,,,0.00
52,1.58,27.81,100822.90,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.06,-0.06,1.58,27.81,100822.90,,235947.100,V,,,,,0.00
38,1.58,27.81,100822.70,-0.05,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.25,-0.13,1.58,27.81,100822.70,,235947.100,V,,,,,0.00
23,1.58,27.81,100821.28,-0.08,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.19,0.00,1.58,27.81,100821.28,,235947.100,V,,,,,0.00
8,1.58,27.81,100821.13,-0.03,0.11,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,-0.06,1.58,27.81,100821.13,,235947.100,V,,,,,0.00
251,1.58,27.81,100821.52,-0.13,0.12,0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,-0.13,1.58,27.81,100821.52,,235947.100,V,,,,,0.00
236,1.58,27.81,100821.45,-0.05,0.11,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.06,0.06,1.58,27.81,100821.45,,235947.100,V,,,,,0.00
223,1.58,27.81,100822.26,-0.13,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,-0.25,0.06,1.58,27.81,100822.26,,235947.100,V,,,,,0.00
208,1.58,27.81,100822.46,-0.03,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.06,0.06,1.58,27.81,100822.46,,235947.100,V,,,,,0.00
193,1.58,27.81,100822.47,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.00,1.58,27.81,100822.47,,235947.100,V,,,,,0.00
183,1.58,27.81,100822.34,-0.07,0.12,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.31,0.00,0.06,1.58,27.81,100822.34,,235947.100,V,,,,,0.00
169,1.58,27.81,100823.56,-0.09,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,-0.13,1.58,27.81,100823.56,,235947.100,V,,,,,0.00
154,1.58,27.81,100822.77,-0.08,0.11,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.13,0.00,1.58,27.81,100822.77,,235947.100,V,,,,,0.00
138,1.58,27.81,100823.02,-0.09,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.00,1.58,27.81,100823.02,,235947.100,V,,,,,0.00
124,1.58,27.81,100822.86,-0.09,0.11,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.06,1.58,27.81,100822.86,,235947.100,V,,,,,0.00
112,1.58,27.81,100822.59,-0.08,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.19,-0.13,0.06,1.58,27.81,100822.59,,235947.100,V,,,,,0.00
98,1.58,27.81,100822.77,-0.09,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,0.06,-0.06,1.58,27.81,100822.77,,235947.100,V,,,,,0.00
83,1.58,27.81,100822.46,-0.08,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.13,1.58,27.81,100822.46,,235947.100,V,,,,,0.00
69,1.58,27.82,100821.83,-0.09,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.82,100821.83,,235947.100,V,,,,,0.00
53,1.58,27.82,100821.68,-0.07,0.12,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.13,-0.06,0.00,1.58,27.82,100821.68,,235947.100,V,,,,,0.00
41,1.58,27.82,100821.61,-0.09,0.13,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.19,0.13,0.13,1.58,27.82,100821.61,,235947.100,V,,,,,0.00
27,1.58,27.81,100821.92,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.19,0.00,1.58,27.81,100821.92,,235947.100,V,,,,,0.00
12,1.58,27.81,100822.37,-0.09,0.11,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.19,-0.06,1.58,27.81,100822.37,,235947.100,V,,,,,0.00
