hours, minutes, seconds, microseconds, accel_x, accel_y, accel_z, linear_x, linear_y, linear_z, gravity_x, gravity_y, gravity_z, quat_w, quat_x, quat_y, quat_z, gyro_x, gyro_y, gyro_z
Initializing IMU
18,41,2,735092,6.33,-0.33,-6.73,-1.67,-0.13,-1.08,8.01,-0.19,-5.64,0.04,-0.89,0.03,0.46,8.56,6.56,-11.06
18,41,3,254091,7.43,-0.29,-5.99,-0.62,-0.49,-0.41,8.06,0.20,-5.57,0.10,-0.88,0.04,0.46,11.50,2.56,-11.12
18,41,3,776093,7.27,-0.56,-6.16,-0.54,-0.65,-0.25,7.82,0.09,-5.91,0.14,-0.88,0.07,0.44,5.31,-4.00,-1.19
18,41,4,298092,7.45,-0.43,-5.39,-0.70,-0.45,0.05,8.15,0.01,-5.44,0.14,-0.87,0.08,0.47,3.12,7.31,0.13
18,41,4,817091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,-0.89,0.08,0.41,2.81,1.62,-4.25
18,41,5,384092,8.16,-0.68,-6.10,0.37,-0.38,-0.15,7.79,-0.30,-5.94,0.16,-0.88,0.10,0.43,-9.50,22.19,2.12
18,41,5,906091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,6,508093,6.74,-0.48,-5.66,-0.96,-0.22,0.38,7.70,-0.25,-6.05,0.12,-0.89,0.07,0.43,-4.75,13.69,6.81
18,41,7,27092,7.68,-0.50,-5.95,0.00,-0.14,0.13,7.68,-0.35,-6.08,0.08,-0.90,0.06,0.43,-6.69,-6.75,7.00
18,41,7,559092,7.71,-0.26,-7.73,0.67,0.11,-0.91,7.03,-0.37,-6.81,0.06,-0.92,0.05,0.39,-0.75,2.56,-1.25
18,41,8,81093,7.34,-0.51,-6.56,-0.17,-0.09,-0.27,7.51,-0.42,-6.28,0.05,-0.90,0.05,0.42,-3.06,7.69,3.37
18,41,8,600091,7.56,-0.30,-6.32,-0.04,0.13,-0.15,7.62,-0.43,-6.15,0.04,-0.90,0.04,0.43,2.06,17.06,-4.19
18,41,9,121088,6.62,-0.35,-7.55,-0.45,0.08,-0.78,7.08,-0.43,-6.76,0.07,-0.92,0.05,0.39,2.31,1.94,-1.69
18,41,9,640091,7.06,-0.50,-6.48,-0.23,-0.01,0.04,7.30,-0.48,-6.53,0.07,-0.91,0.06,0.40,-2.00,0.69,-0.69
18,41,10,166093,6.90,-0.41,-6.90,0.14,0.00,0.18,6.76,-0.41,-7.09,0.09,-0.92,0.06,0.37,6.69,1.94,-3.44
18,41,10,690672,6.81,-0.65,-7.64,-0.09,-0.31,-0.69,6.93,-0.34,-6.92,0.11,-0.92,0.07,0.38,0.88,23.62,-1.50
18,41,11,237059,9.19,-0.50,-6.28,1.21,-0.08,-0.60,7.98,-0.41,-5.67,0.10,-0.88,0.08,0.45,-0.56,0.75,-0.25
18,41,11,760061,7.07,-0.82,-5.49,-0.45,-0.32,0.76,7.53,-0.50,-6.26,0.10,-0.90,0.08,0.42,-2.12,-14.63,1.00
18,41,12,282061,7.51,-0.47,-6.10,-0.09,0.09,0.06,7.60,-0.57,-6.16,0.08,-0.90,0.07,0.42,-3.44,22.00,3.06
18,41,12,801065,7.97,-0.39,-6.70,0.45,0.20,-0.44,7.52,-0.60,-6.26,0.06,-0.90,0.06,0.42,-5.06,9.88,3.94
18,41,13,326066,7.33,-1.20,-6.03,-0.25,-0.42,0.13,7.58,-0.78,-6.16,0.05,-0.90,0.07,0.43,0.19,8.25,-3.56
18,41,13,846066,7.92,-0.39,-5.97,-0.01,0.26,-0.24,7.93,-0.66,-5.72,0.06,-0.89,0.07,0.45,4.44,14.44,-1.75
18,41,14,366095,8.25,-0.68,-6.56,0.31,-0.11,-0.83,7.93,-0.57,-5.73,0.07,-0.89,0.07,0.45,-3.06,-17.87,-0.75
18,41,14,887086,8.45,-0.59,-5.77,0.44,-0.06,-0.14,8.01,-0.53,-5.62,0.06,-0.88,0.06,0.46,-2.87,6.19,1.69
18,41,15,407062,7.18,-0.32,-6.21,-0.44,0.30,-0.08,7.63,-0.62,-6.12,0.05,-0.90,0.06,0.43,0.69,5.62,-3.19
18,41,15,933091,8.04,-0.94,-4.81,-0.27,-0.28,0.33,8.32,-0.65,-5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,16,479090,7.63,-0.97,-5.85,0.00,-0.26,0.26,7.62,-0.71,-6.11,0.05,-0.90,0.07,0.43,7.94,-8.81,2.06
18,41,17,2093,8.06,0.16,-5.74,0.00,0.66,-0.18,8.06,-0.50,-5.55,0.08,-0.88,0.07,0.46,8.63,22.00,-0.69
18,41,17,522088,10.16,-0.16,-5.42,1.75,0.36,-0.39,8.40,-0.53,-5.02,0.10,-0.86,0.09,0.49,0.37,-1.06,-4.31
18,41,18,45090,7.74,-0.85,-4.05,-0.66,-0.13,0.94,8.41,-0.71,-4.99,0.11,-0.86,0.10,0.48,2.37,-10.06,0.19
18,41,18,575090,7.89,-0.85,-4.57,-0.43,-0.09,0.54,8.32,-0.75,-5.11,0.12,-0.86,0.11,0.48,4.50,12.75,1.81
18,41,19,99083,7.70,-0.71,-5.17,-0.48,-0.11,0.28,8.11,-0.58,-5.46,0.12,-0.87,0.10,0.46,-2.62,-0.19,0.69
18,41,19,717084,0.00,0.00,0.00,-0.42,-0.06,0.39,8.22,-0.64,-5.29,0.11,-0.87,0.10,0.47,-3.62,21.69,3.00
18,41,20,346083,0.00,0.00,0.00,-0.42,-0.10,0.15,8.20,-0.45,-5.35,0.09,-0.87,0.08,0.47,-1.75,-3.44,2.31
18,41,20,977053,7.23,-0.70,-6.91,-0.08,-0.27,-0.48,7.65,-0.37,-6.11,0.10,-0.90,0.07,0.43,-1.25,44.00,-0.37
18,41,21,576083,8.59,0.09,-4.91,0.25,0.52,0.22,8.34,-0.42,-5.13,0.09,-0.87,0.08,0.48,3.19,-8.88,1.87
18,41,22,98062,7.15,-0.45,-4.88,-0.79,0.03,0.83,7.95,-0.48,-5.71,0.10,-0.88,0.08,0.45,-4.69,-5.87,-2.37
18,41,22,618066,7.75,-0.48,-5.54,-0.29,-0.07,0.04,8.05,-0.41,-5.58,0.09,-0.88,0.07,0.46,3.19,1.56,2.75
18,41,23,138092,7.32,-0.19,-4.57,-0.63,0.11,1.15,7.95,-0.30,-5.72,0.11,-0.88,0.07,0.45,1.50,-4.62,-0.25
18,41,23,662062,9.39,-0.85,-6.30,1.47,-0.38,-0.87,7.93,-0.40,-5.74,0.10,-0.89,0.07,0.45,-5.87,-0.37,-0.69
18,41,24,183061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,-0.89,0.07,0.44,-0.81,-3.75,2.06
18,41,24,748092,7.67,-0.90,-5.35,-0.19,-0.18,0.36,7.86,-0.75,-5.80,0.06,-0.89,0.07,0.45,0.56,-20.00,2.81
18,41,25,268085,0.00,0.00,0.00,-0.32,0.17,0.31,7.99,-0.99,-5.59,0.04,-0.89,0.08,0.46,-0.19,1.44,4.75
18,41,25,849085,8.30,-0.51,-4.36,-0.02,0.45,0.71,8.33,-0.98,-5.07,0.03,-0.87,0.07,0.49,2.00,4.44,6.25
18,41,26,375091,10.78,-1.12,-6.66,2.56,-0.20,-1.38,8.21,-0.91,-5.27,0.03,-0.88,0.07,0.48,-4.87,117.56,-0.06
18,41,26,895092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,27,498079,7.49,-1.28,-4.69,-0.64,-0.32,0.60,8.17,-0.96,-5.32,0.04,-0.88,0.08,0.47,-0.62,-1.75,-5.37
18,41,28,19092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,28,622092,6.83,-0.86,-5.48,-0.86,0.33,0.62,7.87,-1.10,-5.74,0.04,-0.89,0.08,0.45,-3.50,-14.00,3.62
18,41,29,146092,10.54,-0.96,-7.10,2.10,-0.11,-1.60,8.13,-0.70,-5.43,0.04,-0.88,0.06,0.47,-1.94,-3.75,-2.56
18,41,29,665091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,30,271092,6.50,-1.05,-5.24,-1.20,-0.17,0.74,7.71,-0.88,-5.99,0.02,-0.90,0.06,0.44,-5.31,0.81,-2.12
18,41,30,790091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,31,392099,7.12,-0.52,-4.41,-1.06,0.63,0.86,8.17,-1.15,-5.28,0.04,-0.88,0.09,0.47,2.81,-7.87,-2.12
18,41,31,918092,7.08,-0.27,-4.38,-1.14,0.74,0.83,8.23,-1.02,-5.22,0.08,-0.87,0.10,0.47,12.94,-5.37,-5.31
18,41,32,438092,10.08,-0.08,-5.58,1.85,0.77,-0.59,8.36,-0.80,-5.04,0.13,-0.86,0.12,0.48,8.75,-13.06,-4.56
18,41,32,958091,8.49,-0.55,-4.58,0.00,0.14,0.25,8.49,-0.70,-4.84,0.15,-0.85,0.13,0.49,4.56,0.81,-4.81
18,41,33,477092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.38,-9.75,-4.75
18,41,34,60105,8.48,-0.46,-4.46,-0.11,0.21,0.19,8.60,-0.68,-4.66,0.22,-0.83,0.17,0.48,-2.25,19.87,5.12
18,41,34,582092,8.51,-0.65,-4.30,-0.19,0.04,0.14,8.71,-0.69,-4.45,0.20,-0.83,0.16,0.50,-2.44,-1.75,0.69
18,41,35,109090,8.51,-0.57,-4.73,-0.07,0.07,0.01,8.55,-0.68,-4.73,0.20,-0.84,0.16,0.48,2.00,-2.94,-0.56
18,41,35,629090,8.50,-0.54,-4.81,-0.03,0.04,-0.02,8.54,-0.58,-4.78,0.21,-0.84,0.16,0.48,0.44,-6.62,-0.88
18,41,36,147748,8.28,-0.56,-5.05,-0.06,0.04,0.04,8.34,-0.60,-5.11,0.21,-0.85,0.15,0.46,0.19,-7.00,0.81
18,41,36,672089,8.37,-0.56,-4.90,0.01,0.04,0.19,8.35,-0.60,-5.09,0.21,-0.85,0.15,0.47,-1.19,5.56,-1.56
18,41,37,195091,8.36,-0.78,-5.01,-0.02,-0.16,0.02,8.39,-0.61,-5.03,0.21,-0.85,0.15,0.47,0.69,3.87,-0.62
18,41,37,717092,8.26,-0.61,-4.91,-0.10,0.01,0.14,8.36,-0.62,-5.07,0.21,-0.85,0.15,0.47,-1.19,-6.37,-0.88
18,41,38,239090,7.97,-0.60,-4.94,-0.35,-0.01,0.20,8.32,-0.58,-5.15,0.21,-0.85,0.15,0.46,-0.56,2.94,-1.37
18,41,38,759091,8.31,-0.62,-5.26,-0.06,-0.02,-0.21,8.38,-0.59,-5.05,0.21,-0.84,0.15,0.47,1.37,2.62,-0.19
18,41,39,282085,0.00,0.00,0.00,0.00,0.00,0.00,8.58,-0.63,-4.69,0.21,-0.83,0.16,0.48,-0.69,-0.88,-0.44
18,41,39,898084,8.49,-0.73,-4.98,-0.05,0.00,-0.24,8.55,-0.73,-4.74,0.18,-0.84,0.15,0.49,-7.12,-1.56,4.37
18,41,40,498086,0.00,0.00,0.00,-0.27,-0.09,0.43,8.58,-0.73,-4.69,0.15,-0.85,0.13,0.49,-2.44,-2.31,-1.19
18,41,41,127084,8.35,-0.85,-4.46,-0.28,-0.18,0.12,8.64,-0.66,-4.58,0.14,-0.84,0.12,0.50,-0.75,-1.56,-1.25
18,41,41,744084,8.12,-0.94,-4.48,-0.53,-0.33,0.07,8.61,-0.65,-4.64,0.13,-0.85,0.12,0.50,-4.87,-3.62,2.69
18,41,42,356081,0.00,0.00,0.00,0.00,0.00,0.00,8.68,-0.57,-4.50,0.11,-0.85,0.10,0.51,-4.75,-4.56,-5.44
18,41,43,76094,8.31,-0.40,-5.02,0.05,0.15,0.22,8.26,-0.56,-5.25,0.11,-0.87,0.09,0.47,-2.75,-9.63,-1.94
18,41,43,599045,7.43,-0.51,-4.92,-0.75,0.06,0.43,8.19,-0.57,-5.35,0.10,-0.87,0.09,0.47,0.00,-1.75,6.25
18,41,44,226045,8.10,-0.40,-4.79,-0.19,-0.07,0.48,8.29,-0.32,-5.21,0.10,-0.87,0.07,0.48,-1.75,4.69,4.25
18,41,44,851044,7.24,-0.79,-4.67,-1.38,-0.51,-0.02,8.63,-0.28,-4.64,0.08,-0.85,0.06,0.51,-3.31,-0.31,0.44
18,41,45,475090,7.00,-0.57,-4.96,-1.06,-0.30,0.61,8.06,-0.26,-5.57,0.10,-0.88,0.07,0.46,3.75,21.50,-4.37
18,41,46,96045,6.75,-0.79,-5.31,-0.88,-0.69,0.61,7.75,-0.12,-5.99,0.14,-0.89,0.08,0.43,1.62,-5.81,-4.94
18,41,46,724086,5.45,-0.65,-5.27,-2.43,-0.18,0.53,7.88,-0.46,-5.80,0.13,-0.88,0.09,0.44,-0.44,12.50,-7.81
18,41,47,245061,5.70,-0.96,-3.81,-2.30,-0.54,1.82,8.00,-0.41,-5.65,0.17,-0.87,0.11,0.45,4.62,-4.19,-9.63
18,41,47,767153,5.54,-0.14,-4.33,-2.51,0.18,1.24,8.06,-0.33,-5.57,0.19,-0.87,0.12,0.45,4.00,2.37,-5.94
18,41,48,287089,5.40,-1.13,-4.38,-2.58,-0.78,1.29,7.98,-0.34,-5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,48,839092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,49,442091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,-9.44,-1.87
18,41,50,26092,10.67,-0.21,-7.96,2.67,0.09,-2.30,7.99,-0.30,-5.66,0.24,-0.86,0.14,0.44,10.94,-22.62,3.00
18,41,50,546091,11.51,-0.91,-7.42,3.45,-0.32,-1.86,8.05,-0.58,-5.55,0.20,-0.86,0.14,0.44,-14.56,-22.13,3.62
18,41,51,69092,11.33,-0.34,-8.56,3.36,0.19,-2.87,7.97,-0.53,-5.68,0.17,-0.87,0.12,0.44,-1.75,24.75,1.56
18,41,51,595093,11.15,-0.35,-5.81,2.62,0.21,-0.63,8.19,-0.74,-5.33,0.12,-0.87,0.11,0.46,-10.13,15.00,11.31
18,41,52,115095,9.33,-0.25,-6.10,1.16,0.53,-0.74,8.18,-0.80,-5.34,0.10,-0.87,0.10,0.47,3.94,9.56,3.06
18,41,52,637088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,-0.87,0.09,0.47,0.13,-0.69,-5.44
18,41,53,202091,6.34,0.22,-3.55,-2.19,0.53,1.77,8.22,-0.34,-5.33,0.13,-0.87,0.09,0.47,8.00,20.69,-4.31
18,41,53,721092,5.65,-0.09,-3.67,-2.78,0.23,1.31,8.43,-0.31,-4.99,0.15,-0.86,0.10,0.48,3.37,-10.81,-10.31
18,41,54,247091,7.37,-0.59,-4.28,-0.89,-0.41,0.99,8.26,-0.18,-5.28,0.16,-0.86,0.10,0.47,-4.50,-27.50,1.94
18,41,54,766092,7.93,-0.13,-5.35,-0.14,0.28,0.18,8.07,-0.41,-5.55,0.14,-0.87,0.09,0.46,3.62,-8.19,-3.19
18,41,55,286090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.06,12.44,7.19
18,41,55,869092,9.48,0.15,-6.38,1.83,0.58,-0.26,7.64,-0.42,-6.12,0.15,-0.89,0.10,0.42,13.06,30.62,3.12
18,41,56,390092,7.06,0.08,-3.72,-1.16,0.67,1.57,8.22,-0.59,-5.29,0.13,-0.87,0.11,0.47,-3.94,18.12,4.50
18,41,56,915092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.62,2.00,-1.62
18,41,57,499091,6.60,-0.38,-4.26,-1.00,0.00,0.90,7.94,-0.41,-5.73,0.12,-0.88,0.09,0.45,-3.50,-36.81,-7.69
18,41,58,30092,8.65,-0.47,-5.94,2.58,0.03,-1.41,7.97,-0.37,-5.69,0.13,-0.88,0.09,0.45,1.06,-16.75,-2.06
18,41,58,570066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44,36.38,1.44
18,41,59,154088,-0.87,4.18,0.25,-1.12,0.20,1.71,8.10,-0.49,-5.49,0.13,-0.87,0.10,0.46,-6.44,22.62,0.19
18,41,59,682082,5.60,-0.50,-2.30,-2.41,-0.06,3.31,8.02,-0.44,-5.62,0.15,-0.87,0.10,0.45,-0.19,12.50,-0.06
18,42,0,205090,4.37,-0.33,-3.64,-3.36,0.08,2.36,7.73,-0.41,-6.01,0.15,-0.89,0.10,0.43,-5.69,-43.13,-10.50
18,42,0,728091,8.10,-0.82,-8.11,0.36,-0.51,-2.10,7.74,-0.31,-6.00,0.15,-0.88,0.09,0.43,-8.81,-10.81,-6.81
18,42,1,246896,12.90,0.06,-10.34,5.14,0.25,-4.35,7.71,-0.19,-6.04,0.16,-0.89,0.09,0.43,5.00,-40.12,-4.25
18,42,1,782050,10.37,0.24,-6.83,2.82,0.29,-0.58,7.55,-0.04,-6.25,0.15,-0.89,0.07,0.42,-9.00,28.12,3.25
18,42,2,305061,7.99,-0.40,-5.89,0.27,-0.19,0.15,7.74,-0.19,-6.01,0.15,-0.89,0.08,0.43,3.12,17.94,-6.25
18,42,2,827092,5.55,-0.36,-3.63,-2.52,-0.09,1.91,8.07,-0.26,-5.55,0.16,-0.87,0.10,0.46,4.06,-17.44,1.25
18,42,3,346091,0.00,0.00,0.00,0.00,0.00,0.00,7.81,-0.40,-5.91,0.16,-0.88,0.10,0.43,-1.75,-18.12,-1.75
18,42,3,892087,7.93,-0.58,-6.36,0.57,-0.19,0.10,7.35,-0.39,-6.47,0.16,-0.90,0.09,0.40,1.62,-7.44,3.44
18,42,4,412045,9.26,-0.48,-6.33,0.90,0.13,0.42,7.87,-0.30,-5.83,0.15,-0.88,0.09,0.44,0.94,35.88,3.50
Initializing IMU
18,41,0,117380,6.80,-0.01,-4.87,5.52,0.36,-14.59,1.28,-0.37,9.71,-0.02,-0.07,0.02,1.00,-0.94,-14.75,4.62
18,41,0,640092,9.00,-0.59,-6.52,8.10,-0.03,-16.27,0.89,-0.55,9.74,-0.03,-0.05,0.01,1.00,-8.63,-26.37,-6.31
18,41,1,159092,9.01,-0.41,-5.90,8.19,0.00,-15.67,0.82,-0.41,9.76,-0.02,-0.04,0.01,1.00,-5.62,3.69,-11.12
18,41,1,679094,10.33,-0.61,-8.36,8.73,-0.55,-18.02,1.80,-0.02,9.63,-0.00,-0.09,-0.01,1.00,-4.06,-10.75,-5.19
18,41,2,198092,8.18,-0.76,-9.37,6.13,-0.75,-18.96,2.04,-0.01,9.59,-0.00,-0.11,-0.01,0.99,-6.62,20.31,-10.06
18,41,2,719092,8.33,-0.21,-5.98,7.46,-0.22,-15.74,0.87,0.00,9.76,-0.00,-0.04,-0.02,1.00,-2.50,22.56,-8.69
18,41,3,240091,8.47,-0.22,-7.77,7.90,-0.13,-17.56,0.56,-0.09,9.78,-0.01,-0.03,-0.01,1.00,-11.56,-3.50,-8.94
18,41,3,765091,8.10,0.33,-5.42,7.00,0.69,-15.15,1.08,-0.35,9.73,-0.02,-0.06,-0.02,1.00,3.56,7.81,-5.94
18,41,4,286091,7.35,0.12,-7.17,-0.85,0.05,-1.80,8.23,0.07,-5.32,-0.01,-0.88,-0.01,0.48,0.69,27.44,-6.12
18,41,4,810092,7.86,0.38,-6.36,-0.39,0.19,-1.07,8.25,0.18,-5.29,-0.01,-0.88,-0.02,0.48,4.56,15.25,1.12
18,41,5,329092,7.08,-0.70,-6.17,-1.01,-0.73,-0.63,8.09,0.02,-5.53,-0.03,-0.88,-0.02,0.47,4.12,-0.50,4.94
18,41,5,851089,7.12,0.19,-6.22,-0.62,0.16,-0.22,7.75,0.03,-6.00,-0.04,-0.90,-0.02,0.44,14.44,-20.19,3.87
18,41,6,370091,6.11,-0.31,-5.79,-1.60,-0.24,0.26,7.71,-0.06,-6.05,-0.04,-0.90,-0.01,0.44,9.31,-11.38,6.50
18,41,6,902091,5.47,-0.14,-4.96,-2.02,0.05,1.35,7.49,-0.19,-6.32,-0.05,-0.91,-0.01,0.42,10.50,-4.00,8.44
18,41,7,425087,6.96,-0.90,-5.57,-0.65,-0.92,0.60,7.61,0.02,-6.17,-0.03,-0.90,-0.02,0.43,-7.25,4.19,-3.31
18,41,7,948091,5.27,-1.57,-4.61,-2.34,-1.26,1.55,7.62,-0.31,-6.16,-0.02,-0.90,0.01,0.43,-0.37,15.13,-3.12
18,41,8,471091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,9,74092,6.67,-0.37,-8.13,-1.18,-0.28,-2.28,7.86,-0.09,-5.85,-0.01,-0.89,0.00,0.45,-10.25,28.94,-1.06
18,41,9,594092,8.76,0.69,-7.31,0.85,0.39,-1.52,7.90,0.30,-5.79,-0.01,-0.89,-0.02,0.45,-1.75,0.75,-1.00
18,41,10,123092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.50,6.75
18,41,10,708091,5.99,-0.40,-5.97,-1.20,-0.28,0.67,7.20,-0.12,-6.64,-0.04,-0.92,-0.00,0.40,0.00,0.00,0.00
18,41,11,238092,5.12,-0.81,-4.91,-2.57,-0.75,1.15,7.70,-0.06,-6.06,-0.05,-0.90,-0.02,0.44,-7.75,32.25,-8.94
18,41,11,759091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.62,4.37,2.81
18,41,12,343091,8.96,-0.64,-8.99,1.75,-0.68,-2.35,7.21,0.04,-6.63,-0.04,-0.91,-0.02,0.40,-9.13,6.31,-10.56
18,41,12,866091,7.72,0.14,-8.78,0.36,0.00,-2.31,7.36,0.15,-6.47,-0.04,-0.91,-0.03,0.41,-14.75,6.12,-8.81
18,41,13,391092,10.41,-0.54,-7.48,3.31,-0.83,-0.72,7.10,0.28,-6.75,-0.02,-0.92,-0.02,0.39,-3.62,-4.56,-6.62
18,41,13,911088,5.84,0.16,-9.85,-1.01,0.07,-2.84,6.85,0.08,-7.01,-0.03,-0.93,-0.02,0.38,-6.81,8.56,-0.56
18,41,14,434082,7.32,-0.24,-8.64,0.41,-0.27,-1.68,6.90,0.02,-6.96,-0.02,-0.92,-0.01,0.38,-0.56,-6.06,-1.75
18,41,14,955091,7.07,0.73,-8.14,-0.09,0.67,-1.45,7.16,0.05,-6.69,-0.03,-0.92,-0.02,0.40,-0.69,16.62,-1.06
18,41,15,479091,8.28,0.40,-7.69,1.27,0.25,-0.83,7.01,0.14,-6.85,-0.03,-0.92,-0.02,0.39,4.87,-17.69,10.56
18,41,16,1094,6.06,0.65,-8.94,-0.79,0.61,-1.94,6.86,0.04,-7.00,-0.08,-0.92,-0.03,0.38,7.12,-7.37,11.00
18,41,16,520094,7.66,0.20,-7.85,0.75,0.18,-0.89,6.90,0.02,-6.96,-0.07,-0.92,-0.03,0.38,12.25,-30.56,9.88
18,41,17,40094,6.97,0.33,-10.40,0.07,0.34,-3.48,6.96,0.05,-6.89,-0.07,-0.92,-0.03,0.38,20.62,7.56,3.06
18,41,17,560092,7.12,0.67,-6.14,0.09,0.84,0.69,7.02,-0.17,-6.83,-0.03,-0.92,-0.01,0.39,17.50,-27.06,12.06
18,41,18,82092,4.95,0.58,-8.48,-1.79,0.66,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,41,18,648091,5.32,-0.12,-6.28,-1.84,-0.15,0.39,7.17,0.02,-6.68,-0.03,-0.92,-0.01,0.40,3.44,39.00,9.69
18,41,19,167089,5.28,-0.22,-5.40,-2.29,-0.17,0.82,7.57,-0.04,-6.22,-0.03,-0.90,-0.01,0.43,-0.06,9.56,-2.06
18,41,19,687090,0.00,0.00,0.00,0.00,0.00,0.00,7.46,-0.04,-6.35,-0.04,-0.91,-0.02,0.42,-5.75,19.25,4.62
18,41,20,235091,6.49,-0.15,-5.44,-1.17,-0.28,0.65,7.67,0.12,-6.10,-0.07,-0.90,-0.04,0.43,-2.25,-0.81,6.06
18,41,20,761630,6.18,0.20,-6.24,-1.48,0.19,-0.09,7.59,0.05,-6.20,-0.10,-0.90,-0.05,0.43,8.19,-27.13,10.06
18,41,21,286091,4.80,-0.75,-4.36,-2.50,-0.59,2.17,7.27,-0.17,-6.57,-0.11,-0.91,-0.04,0.40,3.81,-25.12,4.69
18,41,21,807093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.92,-0.04,0.39,-15.19,12.75,-17.44
18,41,22,375092,6.47,-0.50,-7.70,-0.94,-0.84,-1.30,7.41,0.34,-6.40,-0.06,-0.91,-0.05,0.41,-10.69,-3.87,-17.69
18,41,22,894088,7.10,-0.35,-7.54,-0.05,-0.65,-1.12,7.33,0.29,-6.50,-0.03,-0.91,-0.03,0.41,-9.69,-14.06,-18.81
18,41,23,418091,8.06,-0.51,-9.62,0.71,-0.91,-3.14,7.34,0.39,-6.48,-0.01,-0.91,-0.02,0.41,-9.63,-9.19,-22.00
18,41,23,938091,9.49,-0.67,-9.46,2.13,-0.96,-2.98,7.33,0.31,-6.50,-0.01,-0.91,-0.02,0.41,-19.25,-24.19,-2.12
18,41,24,458091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.69,-27.62,10.25
18,41,25,42090,8.28,0.15,-12.19,1.06,-0.14,-5.55,7.20,0.28,-6.65,-0.08,-0.91,-0.05,0.40,4.81,-11.44,12.06
18,41,25,566093,8.73,0.02,-5.65,1.51,-0.19,0.97,7.22,0.21,-6.62,-0.05,-0.91,-0.03,0.40,10.25,-5.87,-6.75
18,41,26,87092,7.14,0.18,-10.43,0.35,0.00,-3.30,6.95,0.38,-6.90,-0.04,-0.92,-0.04,0.38,-2.56,1.69,-4.81
18,41,26,607092,8.28,0.61,-8.24,1.55,0.05,-1.13,6.72,0.55,-7.11,-0.01,-0.93,-0.04,0.37,4.25,-10.69,-5.31
18,41,27,130085,0.00,0.00,0.00,0.00,0.00,0.00,6.73,0.62,-7.09,-0.03,-0.93,-0.05,0.37,2.19,-13.00,8.31
Initializing IMU
18,41,0,133913,4.70,0.03,-6.21,-2.07,0.61,0.84,6.78,-0.58,-7.06,0.13,-0.92,0.08,0.36,-4.81,16.94,-3.19
18,41,0,660093,5.13,0.00,-6.09,-1.58,0.43,1.03,6.69,-0.44,-7.15,0.14,-0.92,0.08,0.36,7.25,-18.00,0.75
18,41,1,181094,4.97,-0.09,-4.92,-1.66,0.22,2.27,6.64,-0.31,-7.20,0.15,-0.92,0.08,0.36,0.44,1.44,-0.25
18,41,1,701092,4.98,-0.48,-5.33,-2.18,-0.16,1.34,7.16,-0.31,-6.68,0.12,-0.91,0.07,0.39,0.19,-0.75,5.00
18,41,2,223094,4.57,0.88,-4.38,-2.34,0.91,2.56,6.91,-0.03,-6.95,0.15,-0.91,0.06,0.38,17.62,-15.13,-6.25
18,41,2,742091,4.76,1.02,-6.53,-1.20,0.76,1.23,5.97,0.26,-7.77,0.19,-0.93,0.05,0.32,17.94,-13.13,2.75
