hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
Initializing GPS
18,52,24,806093,MTKGPS*08
,,,,
18,52,25,320093,MTKGPS*08
,,,,
18,52,25,871093,MTKGPS*08
,,,,
18,52,26,494096,MTKGPS*08
,,,,
18,52,27,116092,MTKGPS*08
,,,,
18,52,27,741095,MTKGPS*08
,,,,
18,52,28,363092,MTKGPS*08
,,,,
18,52,28,985091,MTKGPS*08
,,,,
18,52,29,503095,MTKGPS*08
,,,,
18,52,30,17096,MTKGPS*08
,,,,
18,52,30,531093,MTKGPS*08
,,,,
18,52,31,48095,MTKGPS*08
,,,,
18,52,31,562094,MTKGPS*08
,,,,
18,52,32,76093,MTKGPS*08
,,,,
18,52,32,627092,MTKGPS*08
,,,,
18,52,33,249093,MTKGPS*08
,,,,
18,52,33,827091,MTKGPS*08
,,,,
18,52,34,341093,MTKGPS*08
,,,,
18,52,34,855093,MTKGPS*08
,,,,
18,52,35,369093,MTKGPS*08
,,,,
18,52,35,889091,MTKGPS*08
,,,,
18,52,36,404093,MTKGPS*08
,,,,
18,52,36,918089,MTKGPS*08
,,,,
18,52,37,519093,MTKGPS*08
,,,,
18,52,38,140091,MTKGPS*08
,,,,
18,52,38,761093,MTKGPS*08
,,,,
18,52,39,382093,MTKGPS*08
,,,,
18,52,40,3095,MTKGPS*08
,,,,
18,52,40,624095,MTKGPS*08
,,,,
18,52,41,248093,MTKGPS*08
,,,,
18,52,41,870093,MTKGPS*08
,,,,
18,52,42,492094,MTKGPS*08
,,,,
18,52,43,113095,MTKGPS*08
,,,,
18,52,43,735096,MTKGPS*08
,,,,
18,52,44,357094,MTKGPS*08
,,,,
18,52,44,874094,MTKGPS*08
,,,,
18,52,45,388093,MTKGPS*08
,,,,
18,52,45,906091,MTKGPS*08
,,,,
18,52,46,420094,MTKGPS*08
,,,,
18,52,46,934093,MTKGPS*08
,,,,
18,52,47,448093,MTKGPS*08
,,,,
18,52,47,999094,MTKGPS*08
,,,,
18,52,48,620093,MTKGPS*08
,,,,
18,52,49,242091,MTKGPS*08
,,,,
18,52,49,863093,MTKGPS*08
,,,,
18,52,50,380093,MTKGPS*08
,,,,
18,52,50,894093,MTKGPS*08
,,,,
18,52,51,408091,MTKGPS*08
,,,,
18,52,51,922094,MTKGPS*08
,,,,
18,52,52,436093,MTKGPS*08
,,,,
18,52,52,951092,MTKGPS*08
,,,,
18,52,53,481094,MTKGPS*08
,,,,
18,52,53,995093,MTKGPS*08
,,,,
18,52,54,515095,MTKGPS*08
,,,,
18,52,55,29091,MTKGPS*08
,,,,
18,52,55,545089,MTKGPS*08
,,,,
18,52,56,59065,MTKGPS*08
,,,,
18,52,56,573095,MTKGPS*08
,,,,
18,52,57,147093,MTKGPS*08
,,,,
18,52,57,678093,MTKGPS*08
,,,,
18,52,58,192093,MTKGPS*08
,,,,
18,52,58,706094,MTKGPS*08
,,,,
18,52,59,220093,MTKGPS*08
,,,,
18,52,59,734094,MTKGPS*08
,,,,
18,53,0,248093,MTKGPS*08
,,,,
18,53,0,775093,MTKGPS*08
,,,,
18,53,1,397092,MTKGPS*08
,,,,
18,53,2,19095,MTKGPS*08
,,,,
18,53,2,641094,MTKGPS*08
,,,,
18,53,3,162092,MTKGPS*08
,,,,
18,53,3,676093,MTKGPS*08
,,,,
18,53,4,191093,MTKGPS*08
,,,,
18,53,4,705093,MTKGPS*08
,,,,
18,53,5,222093,MTKGPS*08
,,,,
18,53,5,737093,MTKGPS*08
,,,,
18,53,6,288095,MTKGPS*08
,,,,
18,53,6,910093,MTKGPS*08
,,,,
18,53,7,532093,MTKGPS*08
,,,,
18,53,8,154092,MTKGPS*08
,,,,
18,53,8,776093,MTKGPS*08
,,,,
18,53,9,398093,MTKGPS*08
,,,,
18,53,10,20095,MTKGPS*08
,,,,
Initializing GPS
18,41,0,189811,,,,,
18,41,0,839094,,,,,
Initializing GPS
18,41,0,133531,,,,,
18,41,0,742614,,,,,
18,41,1,260091,,,,,
18,41,1,779095,,,,,
18,41,2,293095,,,,,
18,41,2,807095,,,,,
18,41,3,321092,,,,,
18,41,3,848092,,,,,
18,41,4,468092,,,,,
18,41,4,985092,,,,,
18,41,5,499093,,,,,
18,41,6,12090,,,,,
18,41,6,529092,,,,,
18,41,7,47091,,,,,
18,41,7,559446,,,,,
18,41,8,134092,,,,,
18,41,8,651093,,,,,
18,41,9,165092,,,,,
18,41,9,679090,,,,,
18,41,10,193092,,,,,
18,41,10,705076,,,,,
18,41,11,220094,,,,,
18,41,11,737094,,,,,
18,41,12,252093,,,,,
18,41,12,766094,,,,,
18,41,13,280094,,,,,
18,41,13,794092,,,,,
18,41,14,310094,,,,,
18,41,14,824093,,,,,
18,41,15,341092,,,,,
18,41,15,859091,,,,,
18,41,16,373092,,,,,
18,41,16,887091,,,,,
18,41,17,401091,,,,,
18,41,17,915091,,,,,
18,41,18,453094,,,,,
18,41,19,75088,,,,,
18,41,19,695091,,,,,
18,41,20,315096,,,,,
18,41,20,939091,,,,,
18,41,21,559092,,,,,
18,41,22,76091,,,,,
18,41,22,590094,,,,,
18,41,23,104091,,,,,
18,41,23,618092,,,,,
18,41,24,132092,,,,,
18,41,24,646092,,,,,
18,41,25,196093,,,,,
18,41,25,821091,,,,,
18,41,26,338092,,,,,
18,41,26,852090,,,,,
18,41,27,366090,,,,,
18,41,27,886093,,,,,
18,41,28,398087,,,,,
18,41,28,912096,,,,,
18,41,29,430094,,,,,
18,41,29,944092,,,,,
18,41,30,461092,,,,,
18,41,30,975092,,,,,
18,41,31,489094,,,,,
18,41,32,3094,,,,,
18,41,32,517093,,,,,
18,41,33,113094,,,,,
18,41,33,733094,,,,,
18,41,34,353092,,,,,
18,41,34,868092,,,,,
18,41,35,383094,,,,,
18,41,35,897094,,,,,
18,41,36,411094,,,,,
18,41,36,926091,,,,,
18,41,37,440091,,,,,
18,41,37,990091,,,,,
18,41,38,610092,,,,,
18,41,39,230092,,,,,
18,41,39,850092,,,,,
18,41,40,472092,,,,,
18,41,41,96094,,,,,
18,41,41,716094,,,,,
18,41,42,336094,,,,,
18,41,42,956093,,,,,
18,41,43,576094,,,,,
18,41,44,196091,,,,,
18,41,44,816095,,,,,
18,41,45,442105,,,,,
18,41,46,62093,,,,,
18,41,46,682094,,,,,
18,41,47,199091,,,,,
18,41,47,713094,,,,,
18,41,48,227091,,,,,
18,41,48,741094,,,,,
18,41,49,255093,,,,,
18,41,49,769091,,,,,
18,41,50,291091,,,,,
18,41,50,805093,,,,,
18,41,51,319090,,,,,
18,41,51,835090,,,,,
18,41,52,350091,,,,,
18,41,52,861007,,,,,
18,41,53,375092,,,,,
18,41,53,892091,,,,,
18,41,54,406092,,,,,
18,41,54,928097,,,,,
18,41,55,442091,,,,,
18,41,55,956095,,,,,
18,41,56,470092,,,,,
18,41,56,999093,,,,,
18,41,57,519092,,,,,
18,41,58,30449,,,,,
18,41,58,546091,,,,,
18,41,59,60092,,,,,
18,41,59,575094,,,,,
18,42,0,87473,,,,,
18,42,0,681090,,,,,
18,42,1,195094,,,,,
18,42,1,709095,,,,,
18,42,2,223091,,,,,
18,42,2,737095,,,,,
18,42,3,251094,,,,,
18,42,3,765092,,,,,
18,42,4,362093,,,,,
Initializing GPS
18,41,0,118045,,,,,
18,41,0,730716,,,,,
18,41,1,244092,,,,,
18,41,1,757091,,,,,
18,41,2,271091,,,,,
18,41,2,786094,,,,,
18,41,3,299092,,,,,
18,41,3,816092,,,,,
18,41,4,330092,,,,,
18,41,4,844094,,,,,
18,41,5,359094,,,,,
18,41,5,873091,,,,,
18,41,6,390744,,,,,
18,41,6,902439,,,,,
18,41,7,497091,,,,,
18,41,8,116093,,,,,
18,41,8,736091,,,,,
18,41,9,356092,,,,,
18,41,9,976092,,,,,
18,41,10,493097,,,,,
18,41,11,7093,,,,,
18,41,11,521093,,,,,
18,41,12,35091,,,,,
18,41,12,549092,,,,,
18,41,13,68092,,,,,
18,41,13,618089,,,,,
18,41,14,140095,,,,,
18,41,14,651453,,,,,
18,41,15,166092,,,,,
18,41,15,680092,,,,,
18,41,16,200091,,,,,
18,41,16,714093,,,,,
18,41,17,264094,,,,,
18,41,17,888092,,,,,
18,41,18,405092,,,,,
18,41,18,919094,,,,,
18,41,19,433092,,,,,
18,41,19,947092,,,,,
18,41,20,461092,,,,,
18,41,20,975092,,,,,
18,41,21,525094,,,,,
18,41,22,145091,,,,,
18,41,22,701091,,,,,
18,41,23,215092,,,,,
18,41,23,729092,,,,,
18,41,24,243092,,,,,
18,41,24,757092,,,,,
18,41,25,271089,,,,,
18,41,25,785090,,,,,
18,41,26,413091,,,,,
18,41,27,35094,,,,,
Initializing GPS
18,41,0,134552,,,,,
18,41,0,792093,,,,,
18,41,1,410093,,,,,
18,41,1,929095,,,,,
18,41,2,443093,,,,,
18,41,2,957095,,,,,
18,41,3,471093,,,,,
18,41,3,985095,,,,,
18,41,4,499095,,,,,
18,41,5,49096,,,,,
18,41,5,669096,,,,,
18,41,6,289095,,,,,
18,41,6,819093,,,,,
18,41,7,333095,,,,,
18,41,7,847092,,,,,
18,41,8,361094,,,,,
18,41,8,875094,,,,,
18,41,9,389094,,,,,
18,41,9,915813,,,,,
18,41,10,542095,,,,,
18,41,11,162093,,,,,
18,41,11,782094,,,,,
18,41,12,402094,,,,,
18,41,13,22097,,,,,
18,41,13,642095,,,,,
Initializing GPS
18,41,0,274007,,,,,
18,41,0,924094,,,,,
18,41,1,441094,,,,,
Initializing GPS
18,41,0,272554,,,,,
18,41,0,820090,,,,,
18,41,1,334092,,,,,
18,41,1,851092,,,,,
18,41,2,373091,,,,,
18,41,2,896091,,,,,
18,41,3,417091,,,,,
18,41,3,932055,,,,,
18,41,4,447092,,,,,
18,41,4,961092,,,,,
18,41,5,475092,,,,,
18,41,5,989090,,,,,
18,41,6,503093,,,,,
18,41,7,17092,,,,,
18,41,7,535092,,,,,
18,41,8,44599,,,,,
18,41,8,559094,,,,,
18,41,9,73092,,,,,
18,41,9,590093,,,,,
18,41,10,104092,,,,,
18,41,10,632094,,,,,
18,41,11,234091,,,,,
18,41,11,749092,,,,,
18,41,12,263093,,,,,
18,41,12,779092,,,,,
18,41,13,293091,,,,,
18,41,13,807092,,,,,
18,41,14,321091,,,,,
18,41,14,894090,,,,,
18,41,15,411090,,,,,
18,41,15,924091,,,,,
18,41,16,438091,,,,,
18,41,16,951637,,,,,
18,41,17,466092,,,,,
18,41,17,980092,,,,,
18,41,18,497092,,,,,
18,41,19,11094,,,,,
18,41,19,525092,,,,,
18,41,20,39094,,,,,
18,41,20,553093,,,,,
18,41,21,67093,,,,,
18,41,21,585091,,,,,
18,41,22,187090,,,,,
18,41,22,709093,,,,,
18,41,23,231079,,,,,
18,41,23,747055,,,,,
18,41,24,262092,,,,,
18,41,24,776089,,,,,
18,41,25,290089,,,,,
18,41,25,846089,,,,,
18,41,26,374093,,,,,
18,41,26,887886,,,,,
18,41,27,402092,,,,,
18,41,27,916092,,,,,
18,41,28,430092,,,,,
18,41,28,944093,,,,,
18,41,29,494093,,,,,
18,41,30,113092,,,,,
18,41,30,733094,,,,,
18,41,31,353091,,,,,
18,41,31,973091,,,,,
18,41,32,593092,,,,,
18,41,33,146091,,,,,
18,41,33,661093,,,,,
18,41,34,176092,,,,,
18,41,34,691093,,,,,
18,41,35,206092,,,,,
18,41,35,720092,,,,,
18,41,36,234092,,,,,
18,41,36,834091,,,,,
18,41,37,348092,,,,,
18,41,37,862092,,,,,
18,41,38,376092,,,,,
18,41,38,892092,,,,,
18,41,39,406091,,,,,
18,41,39,921089,,,,,
18,41,40,495089,,,,,
18,41,41,118092,,,,,
18,41,41,635091,,,,,
18,41,42,149091,,,,,
18,41,42,667093,,,,,
18,41,43,183074,,,,,
18,41,43,698093,,,,,
18,41,44,212095,,,,,
18,41,44,762094,,,,,
18,41,45,279093,,,,,
18,41,45,793091,,,,,
18,41,46,310092,,,,,
18,41,46,824091,,,,,
18,41,47,338089,,,,,
18,41,47,852089,,,,,
18,41,48,369089,,,,,
18,41,48,884090,,,,,
18,41,49,396047,,,,,
18,41,49,910093,,,,,
18,41,50,424093,,,,,
18,41,50,938090,,,,,
18,41,51,452090,,,,,
18,41,52,51089,,,,,
18,41,52,571095,,,,,
18,41,53,85091,,,,,
18,41,53,599092,,,,,
18,41,54,113074,,,,,
18,41,54,641091,,,,,
18,41,55,155091,,,,,
18,41,55,705090,,,,,
18,41,56,327092,,,,,
18,41,56,950092,,,,,
18,41,57,573094,,,,,
18,41,58,193092,,,,,
18,41,58,813093,,,,,
18,41,59,433092,,,,,
18,41,59,950091,,,,,
18,42,0,483092,,,,,
Initializing GPS
18,41,0,118728,,,,,
18,41,0,663085,,,,,
18,41,1,180705,,,,,
18,41,1,690447,,,,,
Initializing GPS
18,41,0,117931,,,,,
18,41,0,774092,,,,,
18,41,1,392093,,,,,
18,41,2,14095,,,,,
18,41,2,632094,,,,,
18,41,3,250093,,,,,
Initializing GPS
18,41,0,284584,,,,,
18,41,0,834084,,,,,
18,41,1,347090,,,,,
18,41,1,866079,,,,,
18,41,2,382051,,,,,
18,41,2,897092,,,,,
18,41,3,411092,,,,,
18,41,3,961092,,,,,
Initializing GPS
18,41,0,133455,,,,,
18,41,0,796093,,,,,
18,41,1,414092,,,,,
18,41,2,32095,,,,,
18,41,2,650093,,,,,
18,41,3,268093,,,,,
18,41,3,888093,,,,,
18,41,4,513095,,,,,
Initializing GPS
18,41,0,133133,,,,,
18,41,0,775091,,,,,
18,41,1,287098,,,,,
18,41,1,801092,,,,,
18,41,2,325091,,,,,
Initializing GPS
18,41,0,277217,,,,,
18,41,0,828081,,,,,
18,41,1,343090,,,,,
18,41,1,865091,,,,,
18,41,2,380055,,,,,
18,41,2,896093,,,,,
18,41,3,410093,,,,,
Initializing GPS
Initializing GPS
18,41,0,279309,,,,,
18,41,0,895092,,,,,
18,41,1,413094,,,,,
18,41,1,927093,,,,,
Initializing GPS
18,41,0,275021,,,,,
18,41,0,830093,,,,,
18,41,1,342092,,,,,
18,41,1,863092,,,,,
18,41,2,375450,,,,,
18,41,2,890093,,,,,
18,41,3,404092,,,,,
18,41,3,921092,,,,,
18,41,4,435090,,,,,
18,41,4,949089,,,,,
Initializing GPS
Initializing GPS
Initializing GPS
18,41,0,271827,,,,,
Initializing GPS
18,41,0,271540,,,,,
18,41,0,923090,,,,,
18,41,1,541094,,,,,
18,41,2,159092,,,,,
18,41,2,777092,,,,,
18,41,3,395093,,,,,
18,41,4,15094,,,,,
18,41,4,635094,,,,,
18,41,5,260093,,,,,
18,41,5,880091,,,,,
18,41,6,500092,,,,,
18,41,7,120092,,,,,
18,41,7,740092,,,,,
18,41,8,360093,,,,,
18,41,8,980093,,,,,
18,41,9,600095,,,,,
18,41,10,220091,,,,,
18,41,10,846092,,,,,
Initializing GPS
18,41,0,270363,,,,,
18,41,0,922094,,,,,
Initializing GPS
18,41,0,272647,,,,,
18,41,0,924093,,,,,
18,41,1,542094,,,,,
18,41,2,160093,,,,,
18,41,2,778091,,,,,
18,41,3,396096,,,,,
18,41,4,16094,,,,,
18,41,4,636092,,,,,
18,41,5,256093,,,,,
18,41,5,876092,,,,,
Initializing GPS
18,41,0,131348,,,,,
18,41,0,789092,,,,,
18,41,1,407092,,,,,
18,41,2,25094,,,,,
18,41,2,643093,,,,,
18,41,3,263092,,,,,
18,41,3,883093,,,,,
18,41,4,503093,,,,,
18,41,5,123094,,,,,
18,41,5,743094,,,,,
18,41,6,363096,,,,,
18,41,6,983093,,,,,
18,41,7,603093,,,,,
18,41,8,223092,,,,,
18,41,8,847094,,,,,
18,41,9,468092,,,,,
18,41,10,89092,,,,,
18,41,10,709093,,,,,
18,41,11,329091,,,,,
18,41,11,949094,,,,,
18,41,12,569095,,,,,
18,41,13,189091,,,,,
18,41,13,815093,,,,,
18,41,14,436091,,,,,
18,41,15,56095,,,,,
18,41,15,676096,,,,,
18,41,16,296091,,,,,
18,41,16,916091,,,,,
18,41,17,536093,,,,,
18,41,18,156091,,,,,
18,41,18,776092,,,,,
18,41,19,398092,,,,,
18,41,20,18094,,,,,
18,41,20,638095,,,,,
18,41,21,258093,,,,,
18,41,21,880094,,,,,
18,41,22,501094,,,,,
18,41,23,122091,,,,,
18,41,23,742093,,,,,
18,41,24,368092,,,,,
Initializing GPS
18,41,0,267340,,,,,
18,41,0,919093,,,,,
18,41,1,436092,,,,,
18,41,1,950094,,,,,
18,41,2,464092,,,,,
18,41,2,978093,,,,,
18,41,3,492093,,,,,
18,41,4,6092,,,,,
18,41,4,561092,,,,,
18,41,5,181094,,,,,
18,41,5,801094,,,,,
18,41,6,421094,,,,,
18,41,7,41096,,,,,
18,41,7,663094,,,,,
18,41,8,283093,,,,,
18,41,8,903094,,,,,
18,41,9,523094,,,,,
18,41,10,145096,,,,,
18,41,10,765094,,,,,
18,41,11,385092,,,,,
18,41,12,6095,,,,,
18,41,12,627095,,,,,
18,41,13,247092,,,,,
18,41,13,867094,,,,,
18,41,14,489094,,,,,
18,41,15,109092,,,,,
Initializing GPS
18,41,0,266630,,,,,
18,41,0,919092,,,,,
18,41,1,494093,,,,,
18,41,2,8096,,,,,
18,41,2,522093,,,,,
18,41,3,36093,,,,,
18,41,3,550093,,,,,
18,41,4,64093,,,,,
18,41,4,580094,,,,,
18,41,5,177093,,,,,
18,41,5,797093,,,,,
18,41,6,417094,,,,,
18,41,7,37094,,,,,
18,41,7,657095,,,,,
18,41,8,280093,,,,,
18,41,8,900096,,,,,
18,41,9,520096,,,,,
18,41,10,140092,,,,,
18,41,10,762094,,,,,
18,41,11,382093,,,,,
18,41,12,2096,,,,,
18,41,12,622094,,,,,
18,41,13,245093,,,,,
18,41,13,865093,,,,,
18,41,14,485096,,,,,
18,41,15,109092,,,,,
18,41,15,729093,,,,,
18,41,16,349092,,,,,
18,41,16,971096,,,,,
18,41,17,592095,,,,,
18,41,18,212093,,,,,
18,41,18,832092,,,,,
18,41,19,452096,,,,,
18,41,20,72094,,,,,
18,41,20,697094,,,,,
18,41,21,317093,,,,,
Initializing GPS
18,41,0,269019,,,,,
18,41,0,930093,,,,,
18,41,1,447092,,,,,
18,41,1,961094,,,,,
18,41,2,475090,,,,,
18,41,2,989091,,,,,
18,41,3,503091,,,,,
18,41,4,17091,,,,,
18,41,4,567092,,,,,
18,41,5,187092,,,,,
18,41,5,808092,,,,,
18,41,6,430092,,,,,
18,41,7,50094,,,,,
18,41,7,670096,,,,,
18,41,8,290093,,,,,
18,41,8,910092,,,,,
18,41,9,530096,,,,,
18,41,10,150091,,,,,
18,41,10,701092,,,,,
18,41,11,215094,,,,,
18,41,11,729094,,,,,
18,41,12,243091,,,,,
18,41,12,757093,,,,,
Initializing GPS
18,41,0,270047,,,,,
18,41,0,923094,,,,,
18,41,1,440093,,,,,
18,41,1,954091,,,,,
18,41,2,468055,,,,,
18,41,2,982092,,,,,
18,41,3,496093,,,,,
18,41,4,10094,,,,,
Initializing GPS
18,41,0,268726,,,,,
18,41,0,927093,,,,,
Initializing GPS
18,41,0,284812,,,,,
18,41,0,901089,,,,,
18,41,1,421087,,,,,
18,41,1,932449,,,,,
18,41,2,449092,,,,,
18,41,2,963092,,,,,
18,41,3,477092,,,,,
18,41,4,27094,,,,,
18,41,4,649093,,,,,
18,41,5,269092,,,,,
18,41,5,889093,,,,,
18,41,6,509094,,,,,
18,41,7,129092,,,,,
18,41,7,749095,,,,,
18,41,8,371093,,,,,
18,41,8,991093,,,,,
18,41,9,611094,,,,,
18,41,10,233092,,,,,
18,41,10,853093,,,,,
18,41,11,473092,,,,,
18,41,12,96093,,,,,
Initializing GPS
18,41,0,270878,,,,,
18,41,0,922093,,,,,
Initializing GPS
18,41,0,269669,,,,,
18,41,0,923092,,,,,
Initializing GPS
18,41,0,132039,,,,,
Initializing GPS
18,41,0,135520,,,,,
Initializing GPS
18,41,0,263059,,,,,
18,41,0,815091,,,,,
18,41,1,332093,,,,,
18,41,1,844055,,,,,
18,41,2,360093,,,,,
18,41,2,874093,,,,,
18,41,3,388096,,,,,
18,41,3,938092,,,,,
18,41,4,472092,,,,,
18,41,4,986091,,,,,
18,41,5,500092,,,,,
18,41,6,14094,,,,,
18,41,6,528833,,,,,
18,41,7,43096,,,,,
18,41,7,569092,,,,,
18,41,8,190091,,,,,
18,41,8,810092,,,,,
18,41,9,434092,,,,,
18,41,10,54093,,,,,
18,41,10,674093,,,,,
Initializing GPS
18,41,0,272669,,,,,
Initializing GPS
18,41,0,263223,,,,,
18,41,0,917093,,,,,
18,41,1,535094,,,,,
18,41,2,153094,,,,,
Initializing GPS
Initializing GPS
18,41,0,271597,,,,,
Initializing GPS
18,41,0,266259,,,,,
18,41,0,921092,,,,,
Initializing GPS
18,41,0,266751,,,,,
Initializing GPS
18,41,0,266921,,,,,
18,41,0,920092,,,,,
18,41,1,538094,,,,,
Initializing GPS
18,41,0,132167,,,,,
18,41,0,789093,,,,,
18,41,1,387094,,,,,
Initializing GPS
18,41,0,263033,,,,,
Initializing GPS
18,41,0,279607,,,,,
18,41,0,891091,,,,,
18,41,1,417088,,,,,
18,41,1,937091,,,,,
Initializing GPS
18,41,0,131730,,,,,
18,41,0,789092,,,,,
18,41,1,390094,,,,,
Initializing GPS
18,41,0,270165,,,,,
18,41,0,921091,,,,,
Initializing GPS
18,41,0,133484,,,,,
18,41,0,814093,,,,,
Initializing GPS
18,41,0,268542,,,,,
Initializing GPS
18,41,0,265716,,,,,
18,41,0,910090,,,,,
18,41,1,528095,,,,,
Initializing GPS
18,41,0,132693,,,,,
Initializing GPS
18,41,0,275338,,,,,
18,41,0,925093,,,,,
Initializing GPS
18,41,0,272701,,,,,
Initializing GPS
18,41,0,276757,,,,,
Initializing GPS
18,41,0,338222,,,,,
Initializing GPS
18,41,0,270673,,,,,
18,41,0,820092,,,,,
18,41,1,334092,,,,,
18,41,1,853080,,,,,
18,41,2,364004,,,,,
18,41,2,878091,,,,,
18,41,3,392093,,,,,
18,41,3,909093,,,,,
18,41,4,426092,,,,,
18,41,4,940091,,,,,
18,41,5,454091,,,,,
18,41,5,968091,,,,,
18,41,6,482090,,,,,
18,41,6,995090,,,,,
18,41,7,508090,,,,,
18,41,8,25034,,,,,
18,41,8,539093,,,,,
18,41,9,53095,,,,,
18,41,9,567096,,,,,
18,41,10,81095,,,,,
18,41,10,595094,,,,,
18,41,11,109091,,,,,
18,41,11,628095,,,,,
18,41,12,142093,,,,,0
18,41,12,656091,,,,,0
18,41,13,170092,,,,,0
18,41,13,691091,,,,,0
18,41,14,205092,,,,,0
18,41,14,722090,,,,,0
18,41,15,241093,,,,,
18,41,15,756967,1,,,,
18,41,16,271093,1,,,,
18,41,16,785092,1,,,,
18,41,17,302095,1,,,,
18,41,17,816093,1,,,,
18,41,18,334093,1,,,,
18,41,18,848094,1,,,,
18,41,19,362092,1,,,,
18,41,19,876091,1,,,,
18,41,20,405093,1,,,,
18,41,20,922090,1,,,,
18,41,21,440090,1,,,,
18,41,21,954091,1,,,,
18,41,22,474149,1,,,,
18,41,22,986075,1,,,,
18,41,23,500093,1,,,,
18,41,24,17094,1,,,,
18,41,24,531094,1,,,,
18,41,25,48095,1,,,,
18,41,25,562094,1,,,,
18,41,26,76093,1,,,,
18,41,26,593093,1,,,,
18,41,27,110093,MTKGPS*08
,,,,
18,41,27,624094,MTKGPS*08
,,,,
18,41,28,138091,MTKGPS*08
,,,,
18,41,28,655090,MTKGPS*08
,,,,
18,41,29,172005,MTKGPS*08
,,,,
18,41,29,687091,MTKGPS*08
,,,,
18,41,30,201094,MTKGPS*08
,,,,
18,41,30,715094,MTKGPS*08
,,,,
18,41,31,232091,MTKGPS*08
,,,,
18,41,31,752091,MTKGPS*08
,,,,
18,41,32,273080,MTKGPS*08
,,,,
18,41,32,785446,MTKGPS*08
,,,,
18,41,33,304092,MTKGPS*08
,,,,
18,41,33,818092,MTKGPS*08
,,,,
18,41,34,332091,MTKGPS*08
,,,,
18,41,34,846091,MTKGPS*08
,,,,
18,41,35,443093,MTKGPS*08
,,,,
18,41,36,1094,MTKGPS*08
,,,,
18,41,36,515092,MTKGPS*08
,,,,
18,41,37,29092,MTKGPS*08
,,,,
18,41,37,543091,MTKGPS*08
,,,,
18,41,38,56092,MTKGPS*08
,,,,
18,41,38,570093,MTKGPS*08
,,,,
18,41,39,82009,MTKGPS*08
,,,,
18,41,39,703095,MTKGPS*08
,,,,
18,41,40,220091,MTKGPS*08
,,,,
18,41,40,734092,MTKGPS*08
,,,,
Initializing GPS
18,41,0,270882,,,,,
18,41,0,822092,,,,,
18,41,1,339095,,,,,
18,41,1,853091,,,,,
18,41,2,375091,,,,,
18,41,2,897091,,,,,
18,41,3,419093,,,,,
18,41,3,947091,,,,,
18,41,4,466092,,,,,
18,41,4,986080,,,,,
18,41,5,497446,,,,,
18,41,6,11093,,,,,
18,41,6,528093,,,,,
18,41,7,42092,,,,,
18,41,7,556089,,,,,
18,41,8,80092,,,,,
18,41,8,591946,,,,,
18,41,9,111092,,,,,
18,41,9,627094,,,,,
18,41,10,141092,,,,,
18,41,10,655092,,,,,
18,41,11,169091,,,,,
18,41,11,686092,,,,,
18,41,12,200091,,,,,
18,41,12,714091,,,,,
18,41,13,228091,,,,,
18,41,13,750091,V,,,,
18,41,14,264092,V,,,,
18,41,14,781090,V,,,,
18,41,15,295089,V,,,,
18,41,15,819093,V,,,,
18,41,16,333650,V,,,,
18,41,16,850094,V,,,,
18,41,17,365095,V,,,,
18,41,17,879094,V,,,,
18,41,18,396092,V,,,,
18,41,18,910094,V,,,,
18,41,19,424094,V,,,,
18,41,19,938093,V,,,,
18,41,20,452091,V,,,,
18,41,20,966090,V,,,,
18,41,21,495092,V,,,,
18,41,22,13091,V,,,,
18,41,22,527089,V,,,,
18,41,23,45090,V,,,,
18,41,23,560034,V,,,,
18,41,24,74094,V,,,,
18,41,24,588093,V,,,,
18,41,25,139092,V,,,,
18,41,25,763092,V,,,,
18,41,26,383094,V,,,,
18,41,27,3094,V,,,,
18,41,27,623095,V,,,,
18,41,28,140092,V,,,,
18,41,28,654093,V,,,,
18,41,29,168091,V,,,,
18,41,29,682092,V,,,,
18,41,30,196091,V,,,,
18,41,30,710091,V,,,,
18,41,31,228091,V,,,,
18,41,31,745091,V,,,,
18,41,32,259092,V,,,,
18,41,32,775091,V,,,,
18,41,33,289089,V,,,,
18,41,33,808092,V,,,,
18,41,34,325839,V,,,,
18,41,34,842094,V,,,,
18,41,35,361094,V,,,,
18,41,35,876092,V,,,,
18,41,36,390092,V,,,,
18,41,36,904094,V,,,,
18,41,37,419092,MTKGPS*08
,,,,
18,41,37,936115,MTKGPS*08
,,,,
18,41,38,450093,MTKGPS*08
,,,,
18,41,39,70091,MTKGPS*08
,,,,
18,41,39,587094,MTKGPS*08
,,,,
18,41,40,101091,MTKGPS*08
,,,,
18,41,40,615092,MTKGPS*08
,,,,
18,41,41,129092,MTKGPS*08
,,,,
18,41,41,643091,MTKGPS*08
,,,,
18,41,42,163094,MTKGPS*08
,,,,
18,41,42,714094,MTKGPS*08
,,,,
18,41,43,231094,MTKGPS*08
,,,,
18,41,43,745055,MTKGPS*08
,,,,
18,41,44,260091,MTKGPS*08
,,,,
18,41,44,774094,MTKGPS*08
,,,,
18,41,45,288092,MTKGPS*08
,,,,
18,41,45,802092,MTKGPS*08
,,,,
18,41,46,357092,MTKGPS*08
,,,,
18,41,46,979091,MTKGPS*08
,,,,
18,41,47,599094,MTKGPS*08
,,,,
18,41,48,219092,MTKGPS*08
,,,,
18,41,48,793093,MTKGPS*08
,,,,
18,41,49,307091,MTKGPS*08
,,,,
18,41,49,821092,MTKGPS*08
,,,,
18,41,50,335092,MTKGPS*08
,,,,
