hours, minutes, seconds, microseconds, altitude, temperature, pressure
Intializing Altimeter
19,41,8,391090,-94.16,30.97,102083.22
19,41,8,945092,-94.28,30.97,102083.50
19,41,9,499093,-94.26,30.97,102082.93
19,41,10,53095,-94.22,30.97,102083.07
19,41,10,608093,-94.23,30.96,102082.23
19,41,11,162092,-94.17,30.96,102082.43
19,41,11,717093,-94.20,30.96,102082.29
19,41,12,284092,-94.18,30.96,102081.86
19,41,12,838092,-94.18,30.95,102082.23
19,41,13,406055,-94.23,30.95,102082.88
19,41,13,961090,-94.18,30.94,102081.51
19,41,14,516092,-94.13,30.94,102082.09
19,41,15,102093,-94.19,30.94,102082.00
19,41,15,654090,-94.18,30.94,102082.54
19,41,16,204067,-94.25,30.94,102083.70
19,41,16,803092,-94.29,30.93,102083.94
19,41,17,358092,-94.28,30.93,102082.61
19,41,17,912090,-94.26,30.93,102082.20
19,41,18,467093,-94.14,30.93,102081.63
19,41,19,21094,-94.19,30.92,102082.45
19,41,19,579090,-94.20,30.92,102081.97
19,41,20,134095,-94.15,30.91,102081.68
19,41,20,708085,-94.18,30.91,102082.16
19,41,21,263089,-94.20,30.91,102082.32
19,41,21,818087,-94.23,30.91,102082.66
19,41,22,376089,-94.22,30.91,102082.66
19,41,22,931092,-94.20,30.90,102082.91
19,41,23,487091,-94.23,30.90,102083.58
19,41,24,42092,-94.29,30.90,102083.26
19,41,24,597091,-94.27,30.90,102083.65
19,41,25,152092,-94.28,30.90,102083.35
19,41,25,738091,-94.30,30.89,102083.48
19,41,26,290089,-94.33,30.89,102082.70
19,41,26,847092,-94.18,30.89,102081.55
19,41,27,401093,-94.22,30.88,102082.24
19,41,27,955093,-94.16,30.88,102081.66
19,41,28,526089,-94.19,30.88,102082.31
19,41,29,81084,-94.18,30.88,102082.09
19,41,29,636088,-94.18,30.87,102081.95
19,41,30,191090,-94.19,30.87,102081.57
19,41,30,746090,-94.14,30.87,102081.22
19,41,31,308089,-94.02,30.87,102080.31
19,41,31,863091,-93.98,30.87,102080.70
19,41,32,421091,-94.08,30.86,102081.66
19,41,32,977092,-94.18,30.86,102083.06
19,41,33,533085,-94.19,30.86,102082.52
19,41,34,92094,-94.16,30.86,102081.17
19,41,34,648094,-94.11,30.85,102081.45
19,41,35,238091,-94.01,30.84,102080.02
19,41,35,822093,-93.97,30.85,102080.06
19,41,36,377083,-94.08,30.84,102081.04
19,41,36,932092,-94.09,30.84,102081.84
19,41,37,489090,-94.13,30.84,102082.06
19,41,38,45093,-94.19,30.84,102081.38
19,41,38,600092,-94.10,30.83,102080.99
19,41,39,154092,-94.09,30.83,102080.95
19,41,39,708092,-94.11,30.83,102081.61
19,41,40,262095,-94.13,30.83,102081.62
19,41,40,822092,-94.10,30.82,102081.42
19,41,41,387093,-94.10,30.82,102080.79
19,41,41,941093,-94.12,30.82,102080.84
19,41,42,495093,-94.07,30.82,102080.32
19,41,43,49093,-94.08,30.81,102080.74
19,41,43,622064,-94.13,30.81,102081.15
19,41,44,177089,-94.08,30.81,102080.34
19,41,44,732089,-94.05,30.80,102080.56
19,41,45,318090,-94.02,30.80,102079.98
19,41,45,868090,-94.05,30.80,102080.41
19,41,46,422092,-94.02,30.80,102080.15
19,41,46,976092,-94.01,30.80,102079.74
19,41,47,530092,-93.97,30.79,102079.32
19,41,48,84094,-93.95,30.79,102078.98
19,41,48,638090,-93.92,30.79,102079.48
19,41,49,196093,-93.92,30.79,102079.10
19,41,49,751092,-93.95,30.79,102078.45
19,41,50,305132,-93.86,30.78,102078.79
19,41,50,859092,-93.87,30.78,102078.57
19,41,51,413093,-93.91,30.77,102078.55
19,41,51,987084,-93.89,30.78,102079.58
19,41,52,542080,-93.92,30.77,102078.10
19,41,53,97092,-93.82,30.77,102077.16
19,41,53,652089,-93.83,30.77,102079.00
19,41,54,214092,-93.93,30.77,102078.67
19,41,54,769089,-93.94,30.76,102079.44
19,41,55,360078,-93.94,30.76,102079.44
19,41,55,912096,-93.93,30.76,102080.19
19,41,56,469092,-93.96,30.75,102079.34
19,41,57,23094,-94.01,30.75,102079.38
19,41,57,577093,-93.97,30.75,102080.45
19,41,58,131090,-94.05,30.75,102080.48
19,41,58,690093,-93.97,30.74,102079.49
19,41,59,270082,-93.99,30.74,102079.48
19,41,59,826123,-93.96,30.74,102079.19
19,42,0,382095,-93.92,30.74,102077.65
19,42,0,940089,-93.78,30.73,102077.90
19,42,1,497087,-93.86,30.73,102078.23
19,42,2,52090,-93.91,30.73,102079.55
19,42,2,610092,-93.92,30.73,102079.01
19,42,3,165091,-93.96,30.73,102078.79
19,42,3,724092,-93.82,30.72,102077.25
19,42,4,279090,-93.86,30.72,102077.40
19,42,4,834090,-93.76,30.72,102077.77
19,42,5,422087,-93.84,30.71,102078.82
19,42,5,978093,-93.88,30.71,102079.09
19,42,6,532090,-94.00,30.70,102080.64
19,42,7,110091,-94.06,30.71,102080.80
19,42,7,665090,-94.09,30.70,102081.41
19,42,8,227092,-94.07,30.70,102081.67
19,42,8,782090,-94.12,30.70,102082.40
19,42,9,337088,-94.18,30.70,102081.50
19,42,9,892090,-94.16,30.69,102081.43
19,42,10,447094,-94.10,30.69,102080.71
19,42,11,2092,-94.09,30.69,102080.98
19,42,11,565085,-94.06,30.69,102080.22
19,42,12,121085,-93.97,30.69,102079.96
19,42,12,682088,-93.98,30.68,102079.40
19,42,13,241091,-94.05,30.68,102079.41
19,42,13,797093,-93.95,30.68,102079.55
19,42,14,353092,-93.93,30.68,102078.77
19,42,14,929061,-93.83,30.67,102078.25
19,42,15,518835,-93.78,30.67,102077.46
19,42,16,74090,-93.78,30.67,102077.05
19,42,16,630092,-93.73,30.67,102076.52
19,42,17,186092,-93.69,30.66,102075.45
19,42,17,741090,-93.58,30.66,102075.70
19,42,18,296093,-93.57,30.66,102074.59
19,42,18,853092,-93.60,30.66,102075.75
19,42,19,409092,-93.72,30.65,102076.76
19,42,19,965092,-93.67,30.65,102076.41
19,42,20,521093,-93.72,30.65,102076.60
19,42,21,76093,-93.70,30.65,102076.80
19,42,21,632094,-93.76,30.64,102077.14
19,42,22,192093,-93.74,30.64,102077.28
19,42,22,771090,-93.79,30.64,102077.55
19,42,23,328089,-93.86,30.64,102077.81
19,42,23,884089,-93.80,30.63,102077.91
19,42,24,442089,-93.88,30.63,102078.39
19,42,24,999092,-93.83,30.63,102078.15
19,42,25,586083,-93.82,30.63,102078.59
19,42,26,141090,-93.84,30.62,102078.02
19,42,26,697093,-93.90,30.62,102078.23
19,42,27,252090,-93.88,30.62,102077.99
19,42,27,808093,-93.81,30.62,102078.03
19,42,28,363092,-93.79,30.61,102077.39
19,42,28,919092,-93.82,30.61,102078.34
19,42,29,474092,-93.87,30.61,102077.91
19,42,30,30094,-93.87,30.60,102078.51
19,42,30,607089,-93.86,30.60,102078.52
19,42,31,163090,-93.87,30.60,102078.49
19,42,31,724090,-93.86,30.60,102078.53
19,42,32,280091,-93.89,30.60,102078.08
19,42,32,836089,-93.84,30.59,102077.17
19,42,33,394089,-93.82,30.59,102077.65
19,42,33,950093,-93.84,30.59,102078.33
19,42,34,506093,-93.79,30.59,102077.72
19,42,35,93091,-93.85,30.58,102078.19
19,42,35,650092,-93.83,30.58,102077.33
19,42,36,205092,-93.86,30.58,102079.42
19,42,36,761093,-94.01,30.58,102079.62
19,42,37,317093,-93.99,30.57,102079.03
19,42,37,869090,-93.92,30.57,102079.46
19,42,38,448087,-93.93,30.57,102078.89
19,42,39,4088,-93.86,30.57,102078.48
19,42,39,560129,-93.93,0.00,0.00
19,42,40,145090,-93.93,30.56,102079.05
19,42,40,708093,-93.81,30.56,102077.29
19,42,41,264091,-93.72,30.56,102076.18
19,42,41,821092,-93.66,30.55,102076.73
19,42,42,377092,-93.71,30.55,102077.74
19,42,42,933091,-93.82,30.55,102077.07
19,42,43,490090,-93.74,30.55,102077.73
19,42,44,78091,-93.84,30.55,102077.93
19,42,44,635093,-93.86,30.54,102078.50
19,42,45,190092,-93.86,30.54,102077.95
19,42,45,771065,-93.88,30.54,102077.80
19,42,46,327090,-93.84,30.53,102077.96
19,42,46,889091,-93.79,30.54,102077.34
19,42,47,445087,-93.79,30.53,102077.44
19,42,48,1086,-93.81,30.53,102078.51
19,42,48,560091,-93.81,30.53,102078.59
19,42,49,116090,-93.87,30.53,102077.84
19,42,49,673092,-93.76,30.52,102077.61
19,42,50,230091,-93.81,30.52,102077.78
19,42,50,788093,-93.82,30.52,102078.81
19,42,51,345091,-93.90,30.52,102078.59
19,42,51,903092,-93.83,30.52,102077.30
19,42,52,459092,-93.78,30.51,102076.92
19,42,53,15093,-93.72,30.51,102075.99
19,42,53,590093,-93.70,30.50,102076.37
19,42,54,191091,-93.65,30.50,102076.16
19,42,54,746090,-93.67,30.50,102076.04
19,42,55,302090,-93.67,30.50,102076.61
19,42,55,861090,-93.73,30.50,102075.85
19,42,56,416092,-93.67,30.49,102075.80
19,42,56,971092,-93.65,30.49,102076.10
19,42,57,527094,-93.73,30.49,102076.42
19,42,58,83094,-93.63,30.49,102075.52
19,42,58,639092,-93.64,30.49,102075.27
19,42,59,194092,-93.62,30.48,102075.43
19,42,59,750092,-93.68,30.48,102076.55
19,43,0,305093,-93.75,30.48,102077.23
19,43,0,860093,-93.73,30.48,102076.84
19,43,1,415093,-93.76,30.47,102077.09
19,43,1,990092,-93.69,30.47,102076.64
19,43,2,546088,-93.77,30.47,102077.22
19,43,3,105090,-93.71,30.47,102076.46
19,43,3,663089,-93.78,30.47,102076.75
19,43,4,253090,-93.76,30.46,102077.37
19,43,4,806092,-93.79,30.46,102077.50
19,43,5,361092,-93.82,30.46,102078.59
19,43,5,917092,-93.79,30.46,102077.41
19,43,6,472093,-93.76,30.45,102077.64
19,43,7,24109,0.00,0.00,0.00
19,43,7,595093,-93.75,30.45,102077.49
19,43,8,151092,-93.84,30.45,102078.03
19,43,8,706092,-93.81,30.44,102077.41
19,43,9,286063,-93.78,30.44,102077.34
19,43,9,844072,-93.73,30.44,102075.83
19,43,10,400092,-93.62,30.44,102075.25
19,43,10,962095,-93.59,30.43,102075.11
19,43,11,518091,-93.63,30.43,102075.47
19,43,12,74093,-93.62,30.43,102075.37
19,43,12,630093,-93.65,30.43,102075.27
19,43,13,186091,-93.58,30.42,102075.31
19,43,13,775092,-93.59,30.42,102076.11
19,43,14,328092,-93.66,30.42,102076.27
19,43,14,883092,-93.64,30.42,102076.21
19,43,15,439093,-93.64,30.42,102076.44
19,43,15,994092,-93.70,30.41,102076.02
19,43,16,574094,-93.74,30.41,102076.84
19,43,17,154092,-93.72,30.41,102076.52
19,43,17,710088,-93.62,30.41,102074.48
19,43,18,268091,-93.52,30.40,102074.61
19,43,18,827091,-93.60,30.40,102075.17
19,43,19,384090,-93.63,30.40,102075.98
19,43,19,941090,-93.62,30.40,102075.41
19,43,20,498091,-93.64,30.40,102076.38
19,43,21,55094,-93.71,30.39,102077.37
19,43,21,611094,-93.78,30.39,102076.10
19,43,22,168092,-93.75,30.39,102077.45
19,43,22,758094,-93.76,30.39,102077.63
19,43,23,321090,-93.79,30.38,102076.80
19,43,23,876089,-93.78,30.38,102077.26
19,43,24,459065,-93.84,30.38,102078.39
19,43,25,17085,-93.88,30.38,102078.43
19,43,25,580088,-93.82,30.38,102077.37
19,43,26,136093,-93.76,30.37,102077.09
19,43,26,693089,-93.84,30.37,102077.49
19,43,27,250087,-93.80,30.37,102077.41
19,43,27,807090,-93.81,30.37,102077.47
19,43,28,366090,-93.75,30.36,102077.66
19,43,28,922093,-93.81,30.36,102077.45
19,43,29,477093,-93.77,30.36,102078.17
19,43,30,33094,-93.81,30.36,102078.13
19,43,30,589095,-93.78,30.36,102076.70
19,43,31,144092,-93.75,30.35,102076.82
19,43,31,699094,-93.73,30.35,102076.84
19,43,32,272054,-93.74,30.35,102077.41
19,43,32,833091,-93.75,30.34,102076.80
19,43,33,416092,-93.69,30.34,102076.70
19,43,33,971090,-93.69,30.34,102075.70
19,43,34,526090,-93.60,30.34,102074.99
19,43,35,82092,-93.65,30.34,102075.73
19,43,35,638093,-93.62,30.33,102074.90
19,43,36,194093,-93.63,30.33,102076.08
19,43,36,749093,-93.65,30.33,102076.37
19,43,37,305093,0.00,30.33,102075.59
19,43,37,850092,-93.69,30.32,102075.78
19,43,38,405092,-93.63,30.32,102074.95
19,43,38,961092,-93.66,30.32,102074.55
19,43,39,517095,-93.56,30.32,102074.69
19,43,40,100088,-93.54,30.31,102074.74
19,43,40,658061,-93.62,30.31,102075.87
19,43,41,214092,-93.67,30.31,102076.15
19,43,41,770090,-93.73,30.31,102077.20
19,43,42,329090,-93.79,30.31,102077.05
19,43,42,885092,-93.76,30.30,102076.98
19,43,43,473092,-93.72,30.30,102077.14
19,43,44,30090,-93.71,30.30,102076.13
19,43,44,586092,-93.72,30.30,102075.70
19,43,45,142093,-93.66,30.29,102076.70
19,43,45,698093,-93.71,30.29,102075.98
19,43,46,248092,-93.68,30.29,102075.00
19,43,46,803093,0.00,0.00,102074.50
19,43,47,358092,-93.54,30.28,102075.83
19,43,47,936062,-93.64,30.28,102075.61
19,43,48,492090,-93.66,30.28,102075.65
19,43,49,48092,-93.56,30.28,102074.38
19,43,49,605092,-93.52,30.28,102074.43
19,43,50,161091,-93.50,30.27,102073.38
19,43,50,720089,-93.52,30.27,102073.61
19,43,51,277093,-93.50,30.27,102073.78
19,43,51,848088,-93.55,30.27,102074.82
19,43,52,407092,-93.58,30.27,102074.48
19,43,52,964092,-93.56,30.26,102075.02
19,43,53,521094,-93.58,30.26,102074.15
19,43,54,79094,-93.59,30.26,102074.54
19,43,54,668092,-93.47,30.26,102073.74
19,43,55,229093,-93.52,30.25,102074.85
19,43,55,807031,-93.53,30.25,102074.55
19,43,56,366091,-93.54,30.25,102074.39
19,43,56,923105,-93.54,30.25,102074.72
19,43,57,485080,-93.61,30.24,102074.70
19,43,58,41092,-93.62,30.24,102074.98
19,43,58,597088,-93.58,30.24,102074.93
19,43,59,158090,-93.54,30.24,102074.48
19,43,59,714090,-93.55,30.24,102074.43
19,44,0,270091,-93.59,30.23,102074.81
19,44,0,826083,-93.56,30.23,102074.83
19,44,1,382092,-93.57,30.23,102075.00
19,44,1,938077,-93.67,30.23,102076.16
19,44,2,497093,-93.63,30.22,102075.30
19,44,3,53094,-93.61,30.22,102074.79
19,44,3,608093,-93.61,30.21,102075.75
19,44,4,190085,-93.65,30.22,102075.92
19,44,4,775144,-93.62,30.21,102075.20
19,44,5,330092,-93.63,30.21,102075.19
19,44,5,885092,-93.58,30.21,102075.30
19,44,6,441090,-93.56,30.21,102075.03
19,44,6,991093,-93.64,30.21,102075.21
19,44,7,542093,-93.59,30.21,102074.83
19,44,8,97094,0.00,0.00,0.00
19,44,8,667092,-93.57,30.20,102074.43
19,44,9,223093,-93.57,30.20,102074.97
19,44,9,778092,-93.60,30.19,102074.70
19,44,10,339092,-93.56,30.19,102074.41
19,44,10,894093,-93.57,30.19,102075.13
19,44,11,450093,-93.65,30.18,102075.55
19,44,12,26088,-93.67,30.19,102075.23
19,44,12,582090,-93.59,30.18,102074.60
19,44,13,138088,-93.58,30.18,102075.21
19,44,13,696538,-93.57,30.18,102074.84
19,44,14,291094,-93.56,30.18,102074.35
19,44,14,844093,-93.50,30.17,102074.39
19,44,15,399095,-93.53,30.17,102073.66
19,44,15,954093,-93.49,30.17,102073.63
19,44,16,509094,-93.47,30.17,102073.93
19,44,17,60090,-93.54,30.16,102074.65
19,44,17,619093,-93.57,30.16,102074.65
19,44,18,181092,-93.58,30.16,102074.71
19,44,18,736092,-93.58,30.16,102075.23
19,44,19,309093,-93.56,30.16,102075.35
19,44,19,887062,-93.60,30.15,102075.33
19,44,20,443093,-93.62,30.15,102075.01
19,44,21,93,-93.58,30.15,102075.55
19,44,21,557091,-93.54,30.15,102074.60
19,44,22,114092,-93.59,30.14,102075.03
19,44,22,671089,-93.51,30.14,102073.24
19,44,23,230091,-93.52,30.14,102074.24
19,44,23,822093,-93.50,30.14,102073.55
19,44,24,379092,-93.52,30.14,102074.66
19,44,24,938092,-93.55,30.13,102074.46
19,44,25,494093,-93.50,30.13,102073.86
19,44,26,52093,-93.52,30.13,102073.39
19,44,26,620093,-93.43,30.13,102073.95
19,44,27,198089,-93.55,30.13,102074.14
19,44,27,754089,-93.49,30.12,102074.11
19,44,28,310092,-93.49,30.12,102073.36
19,44,28,866092,-93.48,30.12,102073.37
19,44,29,422092,-93.52,30.12,102073.75
19,44,29,979090,-93.45,30.11,102073.46
19,44,30,535092,-93.47,30.11,102073.59
19,44,31,92093,-93.44,30.11,102073.50
19,44,31,648093,-93.44,30.11,102074.14
19,44,32,208091,-93.55,30.10,102075.21
19,44,32,806091,-93.56,30.10,102073.52
19,44,33,359089,-93.39,30.10,102073.64
19,44,33,914090,-93.53,30.09,102073.86
19,44,34,487038,-93.50,30.09,102074.17
19,44,35,43082,-93.47,30.09,102074.41
19,44,35,600088,-93.52,30.09,102074.41
19,44,36,156090,-93.62,30.09,102075.70
19,44,36,713097,-93.71,30.09,102077.06
19,44,37,272086,-93.71,30.09,102075.95
19,44,37,831081,-93.65,30.08,102076.63
19,44,38,388080,-93.64,30.08,102074.66
19,44,38,944084,-93.55,30.08,102074.23
19,44,39,500090,-93.52,30.08,102073.98
19,44,40,63094,-93.52,30.07,102074.73
19,44,40,620091,-93.59,30.07,102074.77
19,44,41,176093,-93.48,30.07,102074.00
19,44,41,736092,-93.48,30.07,102074.17
19,44,42,292092,-93.47,30.06,102073.74
19,44,42,872088,-93.56,30.06,102075.21
19,44,43,460149,-93.58,30.06,102074.87
19,44,44,15089,-93.62,30.06,102074.66
19,44,44,570092,-93.53,30.06,102074.56
19,44,45,126093,-93.51,30.05,102073.64
19,44,45,681092,-93.47,30.05,102074.16
19,44,46,237092,-93.53,30.05,102074.85
19,44,46,793089,-93.53,30.05,102074.30
19,44,47,352094,-93.51,30.05,102074.49
19,44,47,908092,-93.62,30.04,102075.34
19,44,48,464093,-93.57,30.04,102075.94
19,44,49,20094,-93.68,30.04,102076.00
19,44,49,576093,-93.68,30.04,102075.52
19,44,50,150092,-93.63,30.03,102075.50
19,44,50,730062,-93.56,30.03,102075.04
19,44,51,291091,-93.52,30.03,102074.23
19,44,51,847091,-93.52,30.03,102074.94
19,44,52,403091,-93.59,30.03,102074.64
19,44,52,994092,-93.48,30.02,102074.54
19,44,53,547090,-93.52,30.02,102073.31
19,44,54,103092,-93.54,30.02,102074.94
19,44,54,661092,-93.63,30.02,102073.99
19,44,55,216093,-93.55,30.01,102074.17
19,44,55,775090,-93.56,30.01,102073.86
19,44,56,330093,-93.43,30.01,102072.95
19,44,56,886093,-93.46,30.01,102073.42
19,44,57,443092,-93.41,30.00,102072.26
19,44,58,18089,-93.36,30.00,102072.21
19,44,58,574088,-93.39,30.00,102073.38
19,44,59,130090,-93.47,30.00,102073.88
19,44,59,687090,-93.48,30.00,102073.06
19,45,0,245089,-93.43,30.00,102073.34
19,45,0,806089,-93.38,29.99,102072.23
19,45,1,362089,-93.39,29.99,102073.10
19,45,1,920095,-93.39,29.99,102072.66
19,45,2,507091,-93.42,29.98,102074.45
19,45,3,60091,-93.62,29.98,102075.64
19,45,3,615095,-93.55,29.98,102074.47
19,45,4,170092,-93.54,29.98,102074.60
19,45,4,725093,-93.50,29.98,102073.54
19,45,5,308083,-93.46,29.97,102073.84
19,45,5,866065,-93.48,29.97,102073.84
19,45,6,422088,-93.62,29.97,102074.48
19,45,6,978090,-93.62,29.97,102075.66
19,45,7,534091,-93.62,29.97,102075.45
19,45,8,90092,-93.60,29.96,102074.76
19,45,8,646092,-93.57,29.96,102075.02
19,45,9,202091,-93.59,29.96,102075.42
19,45,9,768092,-93.65,29.96,102075.42
19,45,10,324091,-93.64,29.96,102075.28
19,45,10,880091,-93.58,29.95,102075.05
19,45,11,436092,-93.60,29.95,102075.18
19,45,12,25089,-93.56,29.95,102074.55
19,45,12,608080,-93.50,29.95,102073.60
19,45,13,166078,-93.41,29.95,102073.14
19,45,13,723075,-93.45,29.94,102072.91
19,45,14,279079,-93.43,29.94,102073.28
19,45,14,843084,-93.49,29.94,102073.72
19,45,15,399090,-93.47,29.94,102073.66
19,45,15,955091,-93.44,29.94,102073.41
19,45,16,511094,-93.46,29.93,102073.48
19,45,17,70094,-93.52,29.93,102075.11
19,45,17,627095,-93.55,29.93,102074.58
19,45,18,183092,-93.53,29.93,102073.83
19,45,18,738092,-93.52,29.92,102073.78
19,45,19,298093,-93.53,29.92,102074.63
19,45,19,854093,-93.58,29.92,102074.70
19,45,20,410092,-93.49,29.92,102074.16
19,45,20,984092,-93.57,29.92,102074.37
19,45,21,564091,-93.50,29.91,102073.38
19,45,22,151391,-93.41,29.91,102072.52
19,45,22,709090,-93.44,29.91,102072.99
19,45,23,264092,-93.49,29.91,102074.91
19,45,23,820092,-93.58,29.91,102075.40
19,45,24,378092,-93.63,29.90,102075.18
19,45,24,934092,-93.62,29.90,102074.65
19,45,25,490093,-93.65,29.90,102075.15
19,45,26,45094,-93.56,29.90,102075.13
19,45,26,601092,-93.55,29.90,102074.99
19,45,27,156093,-93.60,29.89,102075.26
19,45,27,712094,-93.57,29.89,102075.07
19,45,28,267092,-93.57,29.88,102074.99
19,45,28,852087,-93.62,29.89,102075.30
19,45,29,408088,-93.65,29.88,102075.57
19,45,29,967088,-93.69,29.88,102075.62
19,45,30,524093,-93.68,29.88,102076.48
19,45,31,81092,-93.64,29.88,102075.37
19,45,31,671083,-93.59,29.88,102075.31
19,45,32,226090,-93.66,29.87,102075.58
19,45,32,781091,-93.65,29.87,102076.02
19,45,33,336092,-93.66,29.87,102076.77
19,45,33,892092,-93.71,29.87,102076.77
19,45,34,448092,-93.65,29.87,102075.23
19,45,35,4090,-93.62,29.86,102074.27
19,45,35,559095,-93.54,29.86,102074.73
19,45,36,115092,-93.54,29.85,102073.85
19,45,36,692065,-93.47,29.86,102073.41
19,45,37,249090,-93.46,29.85,102073.06
19,45,37,805092,-93.44,29.85,102073.48
19,45,38,364092,-93.58,29.85,102074.74
19,45,38,926090,-93.60,29.85,102075.16
19,45,39,483091,-93.62,29.85,102074.80
19,45,40,39093,-93.62,29.84,102075.93
19,45,40,598092,-93.64,29.84,102075.32
19,45,41,186091,-93.63,29.84,102075.03
19,45,41,743091,-93.60,29.84,102075.02
19,45,42,298090,-93.58,29.83,102075.16
19,45,42,859093,-93.60,29.83,102075.09
19,45,43,414093,-93.54,29.83,102074.36
19,45,43,964090,-93.51,29.82,102074.06
19,45,44,540086,-93.47,29.83,102074.17
19,45,45,96081,-93.55,29.82,102074.76
19,45,45,653090,-93.48,29.82,102074.11
19,45,46,209090,-93.59,29.82,102075.10
19,45,46,768092,-93.60,29.82,102074.92
19,45,47,324091,-93.54,29.82,102074.15
19,45,47,880092,-93.60,29.81,102075.52
19,45,48,436092,-93.60,29.81,102075.08
19,45,48,992092,-93.53,29.81,102074.25
19,45,49,548093,-93.58,29.81,102074.48
19,45,50,104093,-93.63,29.81,102075.87
19,45,50,694091,-93.58,29.80,102074.52
19,45,51,247092,-93.50,29.80,102073.60
19,45,51,802093,-93.52,29.79,102074.08
19,45,52,382088,-93.47,29.80,102074.02
19,45,52,939090,-93.52,29.80,102073.92
19,45,53,498088,-93.47,29.79,102073.48
19,45,54,59093,-93.45,29.79,102073.51
19,45,54,615092,-93.46,29.79,102073.74
19,45,55,171090,-93.48,29.79,102074.13
19,45,55,730091,-93.53,29.78,102074.30
19,45,56,287091,-93.49,29.78,102074.37
19,45,56,844086,-93.53,29.78,102073.53
19,45,57,402092,-93.48,29.78,102074.02
19,45,57,958078,-93.50,29.78,102072.97
19,45,58,514093,-93.48,29.78,102074.55
19,45,59,71093,-93.50,29.77,102075.12
19,45,59,627094,-93.61,29.77,102075.27
19,46,0,203735,-93.60,29.77,102074.69
19,46,0,794091,-93.53,29.76,102074.34
19,46,1,348083,-93.54,29.76,102075.09
19,46,1,905093,-93.60,29.76,102075.11
19,46,2,468092,-93.62,29.76,102076.05
19,46,3,23090,-93.67,29.76,102076.54
19,46,3,579092,-93.64,29.76,102075.98
19,46,4,134090,-93.71,29.75,102077.15
19,46,4,689092,-93.67,29.75,102075.70
19,46,5,244093,-93.66,29.75,102076.22
19,46,5,799092,-93.70,29.75,102075.47
19,46,6,359093,-93.60,29.74,102074.79
19,46,6,914092,-93.56,29.74,102075.54
19,46,7,470093,-93.68,29.74,102076.45
19,46,8,48092,-93.67,29.74,102075.03
19,46,8,612088,-93.57,29.74,102074.28
19,46,9,168091,-93.58,29.73,102075.09
19,46,9,725093,-93.58,29.73,102075.38
19,46,10,315091,-93.51,29.73,102073.45
19,46,10,868092,-93.44,29.73,102073.42
19,46,11,424163,-93.46,29.73,102074.30
19,46,11,980092,-93.61,29.72,102076.11
19,46,12,535094,-93.66,29.72,102076.04
19,46,13,87092,-93.68,29.72,102076.44
19,46,13,643093,-93.70,29.72,102075.99
19,46,14,199092,-93.66,29.72,102075.91
19,46,14,755092,-93.70,29.71,102075.34
19,46,15,328093,-93.60,29.71,102075.86
19,46,15,910086,-93.65,29.71,102075.72
19,46,16,470091,-93.62,29.71,102074.92
19,46,17,28091,-93.60,29.70,102075.23
19,46,17,580092,-93.62,29.70,102074.21
19,46,18,137093,-93.57,29.70,102074.96
19,46,18,694090,-93.59,29.70,102074.09
19,46,19,251092,-93.59,29.70,102075.52
19,46,19,845092,-93.59,29.69,102075.39
19,46,20,398093,-93.69,29.69,102075.86
19,46,20,953093,-93.65,29.69,102075.37
19,46,21,508094,-93.62,29.69,102075.48
19,46,22,63093,-93.54,29.68,102074.73
19,46,22,631089,-93.53,29.68,102074.68
19,46,23,209089,-93.58,29.68,102075.59
19,46,23,766091,-93.62,29.68,102074.15
19,46,24,322090,-93.55,29.68,102074.64
19,46,24,878089,-93.61,29.67,102075.30
19,46,25,434089,-93.60,29.67,102074.66
19,46,25,990093,-93.55,29.67,102075.54
19,46,26,546092,-93.62,29.67,102074.91
19,46,27,102091,-93.65,29.67,102076.35
19,46,27,658092,-93.69,29.66,102075.37
19,46,28,214090,-93.69,29.66,102075.46
19,46,28,770092,-93.64,29.66,102075.45
19,46,29,364092,-93.55,29.66,102074.28
19,46,29,927092,-93.58,29.65,102074.48
19,46,30,512079,-93.61,29.65,102075.35
19,46,31,69063,-93.64,29.65,102075.04
19,46,31,623089,-93.56,29.65,102074.37
19,46,32,181092,-93.54,29.65,102074.50
19,46,32,737092,-93.54,29.65,102074.37
19,46,33,293085,-93.61,29.64,102075.67
19,46,33,849088,-93.64,29.64,102075.66
19,46,34,405077,-93.57,29.64,102075.28
19,46,34,961091,-93.62,29.64,102075.95
19,46,35,520093,-93.66,29.64,102075.28
19,46,36,76094,-93.64,29.63,102075.45
19,46,36,632093,-93.65,29.63,102075.92
19,46,37,187092,-93.69,29.63,102075.62
19,46,37,743093,-93.63,29.63,102075.14
19,46,38,324061,-93.61,29.63,102074.73
19,46,38,911682,-93.51,29.62,102074.13
19,46,39,467092,-93.53,29.62,102073.84
19,46,40,23093,-93.42,29.62,102073.46
19,46,40,578090,-93.41,29.62,102073.04
19,46,41,134093,-93.39,29.61,102073.12
19,46,41,689093,-93.42,29.61,102073.21
19,46,42,244092,-93.50,29.61,102073.98
19,46,42,800094,-93.56,29.61,102074.10
19,46,43,355092,-93.50,29.61,102073.86
19,46,43,917092,-93.51,29.60,102074.59
19,46,44,472093,-93.57,29.60,102074.23
19,46,45,28092,-93.54,29.60,102074.37
19,46,45,607095,-93.51,29.60,102075.07
19,46,46,190088,-93.57,29.60,102074.34
19,46,46,747066,-93.51,29.59,102074.37
19,46,47,306093,-93.56,29.59,102075.00
19,46,47,859089,-93.58,29.59,102074.99
