hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
Initializing GPS
,,,,
20,12,14,952091,MTKGPS*08
,,,,
20,12,15,477092,MTKGPS*08
,,,,
20,12,16,95,MTKGPS*08
,,,,
20,12,16,523093,MTKGPS*08
,,,,
20,12,17,49092,MTKGPS*08
,,,,
20,12,17,575092,MTKGPS*08
,,,,
20,12,18,99093,MTKGPS*08
,,,,
20,12,18,623091,MTKGPS*08
,,,,
20,12,19,145089,MTKGPS*08
,,,,
20,12,19,687091,MTKGPS*08
,,,,
20,12,20,210084,MTKGPS*08
,,,,
20,12,20,734095,MTKGPS*08
,,,,
20,12,21,260093,MTKGPS*08
,,,,
20,12,21,783093,MTKGPS*08
,,,,
20,12,22,306093,MTKGPS*08
,,,,
20,12,22,830093,MTKGPS*08
,,,,
20,12,23,353092,MTKGPS*08
,,,,
20,12,23,876092,MTKGPS*08
,,,,
20,12,24,402091,MTKGPS*08
,,,,
20,12,24,932091,MTKGPS*08
,,,,
20,12,25,458092,MTKGPS*08
,,,,
20,12,25,981093,MTKGPS*08
,,,,
20,12,26,504091,MTKGPS*08
,,,,
20,12,27,30089,MTKGPS*08
,,,,
20,12,27,553061,MTKGPS*08
,,,,
20,12,28,79092,MTKGPS*08
,,,,
20,12,28,605092,MTKGPS*08
,,,,
20,12,29,128092,MTKGPS*08
,,,,
20,12,29,655090,MTKGPS*08
,,,,
20,12,30,178090,MTKGPS*08
,,,,
20,12,30,701092,MTKGPS*08
,,,,
20,12,31,224092,MTKGPS*08
,,,,
20,12,31,747090,MTKGPS*08
,,,,
20,12,32,273090,MTKGPS*08
,,,,
20,12,32,799093,MTKGPS*08
,,,,
20,12,33,324093,MTKGPS*08
,,,,
20,12,33,847091,MTKGPS*08
,,,,
20,12,34,372093,MTKGPS*08
,,,,
20,12,34,910074,MTKGPS*08
,,,,
20,12,35,432035,MTKGPS*08
,,,,
20,12,35,955096,MTKGPS*08
,,,,
20,12,36,481093,MTKGPS*08
,,,,
20,12,37,3094,MTKGPS*08
,,,,
20,12,37,525093,MTKGPS*08
,,,,
20,12,38,47089,MTKGPS*08
,,,,
20,12,38,570090,MTKGPS*08
,,,,
20,12,39,97092,MTKGPS*08
,,,,
20,12,39,622095,MTKGPS*08
,,,,
20,12,40,144092,MTKGPS*08
,,,,
20,12,40,667090,MTKGPS*08
,,,,
20,12,41,190090,MTKGPS*08
,,,,
20,12,41,713092,MTKGPS*08
,,,,
20,12,42,234007,MTKGPS*08
,,,,
20,12,42,759091,MTKGPS*08
,,,,
20,12,43,282549,MTKGPS*08
,,,,
20,12,43,827093,MTKGPS*08
,,,,
20,12,44,350093,MTKGPS*08
,,,,
20,12,44,873092,MTKGPS*08
,,,,
20,12,45,396092,MTKGPS*08
,,,,
20,12,45,919092,MTKGPS*08
,,,,
20,12,46,442091,MTKGPS*08
,,,,
20,12,46,965092,MTKGPS*08
,,,,
20,12,47,491091,MTKGPS*08
,,,,
20,12,48,16096,MTKGPS*08
,,,,
20,12,48,541090,MTKGPS*08
,,,,
20,12,49,64089,MTKGPS*08
,,,,
20,12,49,587091,MTKGPS*08
,,,,
20,12,50,110092,MTKGPS*08
,,,,
20,12,50,646094,MTKGPS*08
,,,,
20,12,51,170035,MTKGPS*08
,,,,
20,12,51,693092,MTKGPS*08
,,,,
20,12,52,219092,MTKGPS*08
,,,,
20,12,52,743092,MTKGPS*08
,,,,
20,12,53,269092,MTKGPS*08
,,,,
20,12,53,792091,MTKGPS*08
,,,,
20,12,54,318092,MTKGPS*08
,,,,
20,12,54,841092,MTKGPS*08
,,,,
20,12,55,366092,MTKGPS*08
,,,,
20,12,55,889092,MTKGPS*08
,,,,
20,12,56,412091,MTKGPS*08
,,,,
20,12,56,935089,MTKGPS*08
,,,,
20,12,57,461089,MTKGPS*08
,,,,
20,12,57,986092,MTKGPS*08
,,,,
20,12,58,509086,MTKGPS*08
,,,,
20,12,59,32092,MTKGPS*08
,,,,
20,12,59,555094,MTKGPS*08
,,,,
20,13,0,80094,MTKGPS*08
,,,,
20,13,0,606093,MTKGPS*08
,,,,
20,13,1,132094,MTKGPS*08
,,,,
20,13,1,655093,MTKGPS*08
,,,,
20,13,2,178092,MTKGPS*08
,,,,
20,13,2,703092,MTKGPS*08
,,,,
20,13,3,228091,MTKGPS*08
,,,,
20,13,3,751090,MTKGPS*08
,,,,
20,13,4,274091,MTKGPS*08
,,,,
20,13,4,800091,MTKGPS*08
,,,,
20,13,5,408091,MTKGPS*08
,,,,
20,13,5,934089,MTKGPS*08
,,,,
20,13,6,457089,MTKGPS*08
,,,,
20,13,6,988176,MTKGPS*08
,,,,
20,13,7,512926,MTKGPS*08
,,,,
20,13,8,38093,MTKGPS*08
,,,,
20,13,8,560092,MTKGPS*08
,,,,
20,13,9,86094,MTKGPS*08
,,,,
20,13,9,613093,MTKGPS*08
,,,,
20,13,10,136092,MTKGPS*08
,,,,
20,13,10,659093,MTKGPS*08
,,,,
20,13,11,182093,MTKGPS*08
,,,,
20,13,11,705093,MTKGPS*08
,,,,
20,13,12,231093,MTKGPS*08
,,,,
20,13,12,758108,MTKGPS*08
,,,,
20,13,13,282093,MTKGPS*08
,,,,
20,13,13,807091,MTKGPS*08
,,,,
20,13,14,330089,MTKGPS*08
,,,,
20,13,14,852039,MTKGPS*08
,,,,
20,13,15,377093,MTKGPS*08
,,,,
20,13,15,906093,MTKGPS*08
,,,,
20,13,16,429091,MTKGPS*08
,,,,
20,13,16,960092,MTKGPS*08
,,,,
20,13,17,485092,MTKGPS*08
,,,,
20,13,18,13094,MTKGPS*08
,,,,
20,13,18,536092,MTKGPS*08
,,,,
20,13,19,58090,MTKGPS*08
,,,,
20,13,19,581092,MTKGPS*08
,,,,
20,13,20,108093,MTKGPS*08
,,,,
20,13,20,630090,MTKGPS*08
,,,,
20,13,21,152092,MTKGPS*08
,,,,
20,13,21,673671,MTKGPS*08
,,,,
20,13,22,194442,MTKGPS*08
,,,,
20,13,22,732092,MTKGPS*08
,,,,
20,13,23,253461,MTKGPS*08
,,,,
20,13,23,789092,MTKGPS*08
,,,,
20,13,24,312092,MTKGPS*08
,,,,
20,13,24,834092,MTKGPS*08
,,,,
20,13,25,357093,MTKGPS*08
,,,,
20,13,25,880091,MTKGPS*08
,,,,
20,13,26,407093,MTKGPS*08
,,,,
20,13,26,933092,MTKGPS*08
,,,,
20,13,27,456092,MTKGPS*08
,,,,
20,13,27,982090,MTKGPS*08
,,,,
20,13,28,505093,MTKGPS*08
,,,,
20,13,29,28092,MTKGPS*08
,,,,
20,13,29,550089,MTKGPS*08
,,,,
20,13,30,74091,MTKGPS*08
,,,,
20,13,30,595034,MTKGPS*08
,,,,
20,13,31,126092,MTKGPS*08
,,,,
20,13,31,649095,MTKGPS*08
,,,,
20,13,32,172092,MTKGPS*08
,,,,
20,13,32,695095,MTKGPS*08
,,,,
20,13,33,218093,MTKGPS*08
,,,,
20,13,33,742092,MTKGPS*08
,,,,
20,13,34,265092,MTKGPS*08
,,,,
20,13,34,794092,MTKGPS*08
,,,,
20,13,35,317092,MTKGPS*08
,,,,
20,13,35,840092,MTKGPS*08
,,,,
20,13,36,363096,MTKGPS*08
,,,,
20,13,36,886089,MTKGPS*08
,,,,
20,13,37,409092,MTKGPS*08
,,,,
20,13,37,951092,MTKGPS*08
,,,,
20,13,38,471946,MTKGPS*08
,,,,
20,13,38,995093,MTKGPS*08
,,,,
20,13,39,519094,MTKGPS*08
,,,,
20,13,40,42094,MTKGPS*08
,,,,
20,13,40,567095,MTKGPS*08
,,,,
20,13,41,90093,MTKGPS*08
,,,,
20,13,41,617093,MTKGPS*08
,,,,
20,13,42,140092,MTKGPS*08
,,,,
20,13,42,663092,MTKGPS*08
,,,,
20,13,43,188090,MTKGPS*08
,,,,
20,13,43,711089,MTKGPS*08
,,,,
20,13,44,234089,MTKGPS*08
,,,,
20,13,44,803093,MTKGPS*08
,,,,
20,13,45,437091,MTKGPS*08
,,,,
20,13,45,963091,MTKGPS*08
,,,,
20,13,46,486089,MTKGPS*08
,,,,
20,13,47,8064,MTKGPS*08
,,,,
20,13,47,531094,MTKGPS*08
,,,,
20,13,48,54092,MTKGPS*08
,,,,
20,13,48,577093,MTKGPS*08
,,,,
20,13,49,103092,MTKGPS*08
,,,,
20,13,49,625093,MTKGPS*08
,,,,
20,13,50,147092,MTKGPS*08
,,,,
20,13,50,669090,MTKGPS*08
,,,,
20,13,51,191093,MTKGPS*08
,,,,
20,13,51,719090,MTKGPS*08
,,,,
20,13,52,241090,MTKGPS*08
,,,,
20,13,52,767092,MTKGPS*08
,,,,
20,13,53,289092,MTKGPS*08
,,,,
20,13,53,811089,MTKGPS*08
,,,,
20,13,54,350643,MTKGPS*08
,,,,
20,13,54,872454,MTKGPS*08
,,,,
20,13,55,396093,MTKGPS*08
,,,,
20,13,55,922090,MTKGPS*08
,,,,
20,13,56,445092,MTKGPS*08
,,,,
20,13,56,969092,MTKGPS*08
,,,,
20,13,57,491093,MTKGPS*08
,,,,
20,13,58,13094,MTKGPS*08
,,,,
20,13,58,536090,MTKGPS*08
,,,,
20,13,59,59091,MTKGPS*08
,,,,
20,13,59,585090,MTKGPS*08
,,,,
20,14,0,109083,MTKGPS*08
,,,,
20,14,0,632090,MTKGPS*08
,,,,
20,14,1,156085,MTKGPS*08
,,,,
20,14,1,689240,MTKGPS*08
,,,,
20,14,2,224446,MTKGPS*08
,,,,
20,14,2,746034,MTKGPS*08
,,,,
20,14,3,272091,MTKGPS*08
,,,,
20,14,3,795092,MTKGPS*08
,,,,
20,14,4,322092,MTKGPS*08
,,,,
20,14,4,844092,MTKGPS*08
,,,,
20,14,5,367092,MTKGPS*08
,,,,
20,14,5,890091,MTKGPS*08
,,,,
20,14,6,416092,MTKGPS*08
,,,,
20,14,6,939091,MTKGPS*08
,,,,
20,14,7,462090,MTKGPS*08
,,,,
20,14,7,985090,MTKGPS*08
,,,,
20,14,8,508089,MTKGPS*08
,,,,
20,14,9,39089,MTKGPS*08
,,,,
20,14,9,562091,MTKGPS*08
,,,,
20,14,10,107091,MTKGPS*08
,,,,
20,14,10,631034,MTKGPS*08
,,,,
20,14,11,154092,MTKGPS*08
,,,,
20,14,11,677095,MTKGPS*08
,,,,
20,14,12,200092,MTKGPS*08
,,,,
20,14,12,723095,MTKGPS*08
,,,,
20,14,13,246091,MTKGPS*08
,,,,
20,14,13,771091,MTKGPS*08
,,,,
20,14,14,297093,MTKGPS*08
,,,,
20,14,14,820092,MTKGPS*08
,,,,
20,14,15,343091,MTKGPS*08
,,,,
20,14,15,866092,MTKGPS*08
,,,,
20,14,16,389092,MTKGPS*08
,,,,
20,14,16,912089,MTKGPS*08
,,,,
20,14,17,439170,MTKGPS*08
,,,,
20,14,17,971091,MTKGPS*08
,,,,
20,14,18,492455,MTKGPS*08
,,,,
20,14,19,15095,MTKGPS*08
,,,,
20,14,19,538094,MTKGPS*08
,,,,
20,14,20,61094,MTKGPS*08
,,,,
20,14,20,585094,MTKGPS*08
,,,,
20,14,21,111094,MTKGPS*08
,,,,
20,14,21,634090,MTKGPS*08
,,,,
20,14,22,157095,MTKGPS*08
,,,,
20,14,22,680093,MTKGPS*08
,,,,
20,14,23,205090,MTKGPS*08
,,,,
20,14,23,728093,MTKGPS*08
,,,,
20,14,24,270092,MTKGPS*08
,,,,
20,14,24,796089,MTKGPS*08
,,,,
20,14,25,319089,MTKGPS*08
,,,,
20,14,25,862129,MTKGPS*08
,,,,
20,14,26,383034,MTKGPS*08
,,,,
20,14,26,906092,MTKGPS*08
,,,,
20,14,27,429092,MTKGPS*08
,,,,
20,14,27,955093,MTKGPS*08
,,,,
20,14,28,481090,MTKGPS*08
,,,,
20,14,29,6096,MTKGPS*08
,,,,
20,14,29,529093,MTKGPS*08
,,,,
20,14,30,52094,MTKGPS*08
,,,,
20,14,30,575092,MTKGPS*08
,,,,
20,14,31,99090,MTKGPS*08
,,,,
20,14,31,622092,MTKGPS*08
,,,,
20,14,32,148091,MTKGPS*08
,,,,
20,14,32,670090,MTKGPS*08
,,,,
20,14,33,193089,MTKGPS*08
,,,,
20,14,33,712741,MTKGPS*08
,,,,
20,14,34,239093,MTKGPS*08
,,,,
20,14,34,760952,MTKGPS*08
,,,,
20,14,35,284087,MTKGPS*08
,,,,
20,14,35,819082,MTKGPS*08
,,,,
20,14,36,341004,MTKGPS*08
,,,,
20,14,36,864093,MTKGPS*08
,,,,
20,14,37,389092,V,,,,
20,14,37,912092,V,,,,
20,14,38,435092,V,,,,
20,14,38,961091,V,,,,
20,14,39,484091,V,,,,
20,14,40,7093,V,,,,
20,14,40,530091,V,,,,
20,14,41,54090,MTKGPS*08
,,,,
20,14,41,578034,MTKGPS*08
,,,,
20,14,42,103094,MTKGPS*08
,,,,
20,14,42,629094,MTKGPS*08
,,,,
20,14,43,152092,MTKGPS*08
,,,,
20,14,43,679092,MTKGPS*08
,,,,
20,14,44,202093,MTKGPS*08
,,,,
20,14,44,727092,MTKGPS*08
,,,,
20,14,45,250091,MTKGPS*08
,,,,
20,14,45,776091,MTKGPS*08
,,,,
20,14,46,299092,MTKGPS*08
,,,,
20,14,46,822092,MTKGPS*08
,,,,
20,14,47,347092,MTKGPS*08
,,,,
20,14,47,870090,MTKGPS*08
,,,,
20,14,48,396094,MTKGPS*08
,,,,
20,14,48,918034,MTKGPS*08
,,,,
20,14,49,446092,MTKGPS*08
,,,,
20,14,49,969090,MTKGPS*08
,,,,
20,14,50,492093,MTKGPS*08
,,,,
20,14,51,15095,MTKGPS*08
,,,,
20,14,51,544093,MTKGPS*08
,,,,
20,14,52,67094,MTKGPS*08
,,,,
20,14,52,588093,MTKGPS*08
,,,,
20,14,53,114093,MTKGPS*08
,,,,
20,14,53,637090,MTKGPS*08
,,,,
20,14,54,160092,MTKGPS*08
,,,,
20,14,54,683089,MTKGPS*08
,,,,
20,14,55,245092,MTKGPS*08
,,,,
20,14,55,774555,MTKGPS*08
,,,,
20,14,56,303041,MTKGPS*08
,,,,
20,14,56,832092,MTKGPS*08
,,,,
20,14,57,355093,MTKGPS*08
,,,,
20,14,57,878092,MTKGPS*08
,,,,
20,14,58,404092,MTKGPS*08
,,,,
20,14,58,927093,MTKGPS*08
,,,,
20,14,59,450092,MTKGPS*08
,,,,
20,14,59,973091,MTKGPS*08
,,,,
20,15,0,499092,MTKGPS*08
,,,,
20,15,1,28095,MTKGPS*08
,,,,
20,15,1,551090,MTKGPS*08
,,,,
20,15,2,74092,MTKGPS*08
,,,,
20,15,2,597086,MTKGPS*08
,,,,
20,15,3,122092,MTKGPS*08
,,,,
20,15,3,662093,MTKGPS*08
,,,,
20,15,4,188782,MTKGPS*08
,,,,
20,15,4,712095,MTKGPS*08
,,,,
20,15,5,235092,MTKGPS*08
,,,,
20,15,5,761090,MTKGPS*08
,,,,
20,15,6,282446,MTKGPS*08
,,,,
20,15,6,805093,MTKGPS*08
,,,,
20,15,7,331092,MTKGPS*08
,,,,
20,15,7,854091,MTKGPS*08
,,,,
20,15,8,378091,MTKGPS*08
,,,,
20,15,8,902091,MTKGPS*08
,,,,
20,15,9,428094,MTKGPS*08
,,,,
20,15,9,951091,MTKGPS*08
,,,,
20,15,10,474089,MTKGPS*08
,,,,
20,15,11,93,MTKGPS*08
,,,,
20,15,11,527089,MTKGPS*08
,,,,
20,15,12,48046,MTKGPS*08
,,,,
20,15,12,575095,MTKGPS*08
,,,,
20,15,13,99094,MTKGPS*08
,,,,
20,15,13,623095,MTKGPS*08
,,,,
20,15,14,146095,MTKGPS*08
,,,,
20,15,14,669093,MTKGPS*08
,,,,
20,15,15,195091,MTKGPS*08
,,,,
20,15,15,719091,MTKGPS*08
,,,,
20,15,16,242092,MTKGPS*08
,,,,
20,15,16,765096,MTKGPS*08
,,,,
20,15,17,288092,MTKGPS*08
,,,,
20,15,17,814091,MTKGPS*08
,,,,
20,15,18,340089,MTKGPS*08
,,,,
20,15,18,865090,MTKGPS*08
,,,,
20,15,19,406090,MTKGPS*08
,,,,
20,15,19,926942,MTKGPS*08
,,,,
20,15,20,450093,MTKGPS*08
,,,,
20,15,20,975092,MTKGPS*08
,,,,
20,15,21,498093,MTKGPS*08
,,,,
20,15,22,25095,MTKGPS*08
,,,,
20,15,22,551090,MTKGPS*08
,,,,
20,15,23,74094,MTKGPS*08
,,,,
20,15,23,599095,MTKGPS*08
,,,,
20,15,24,121092,MTKGPS*08
,,,,
20,15,24,644090,MTKGPS*08
,,,,
20,15,25,167089,MTKGPS*08
,,,,
20,15,25,690093,MTKGPS*08
,,,,
20,15,26,220089,MTKGPS*08
,,,,
20,15,26,752093,MTKGPS*08
,,,,
20,15,27,276813,MTKGPS*08
,,,,
20,15,27,799092,MTKGPS*08
,,,,
20,15,28,322093,MTKGPS*08
,,,,
20,15,28,845093,MTKGPS*08
,,,,
20,15,29,367092,MTKGPS*08
,,,,
20,15,29,893092,MTKGPS*08
,,,,
20,15,30,416093,MTKGPS*08
,,,,
20,15,30,938092,MTKGPS*08
,,,,
20,15,31,465090,MTKGPS*08
,,,,
20,15,31,987170,MTKGPS*08
,,,,
20,15,32,510094,MTKGPS*08
,,,,
20,15,33,33091,MTKGPS*08
,,,,
20,15,33,562092,MTKGPS*08
,,,,
20,15,34,86092,MTKGPS*08
,,,,
20,15,34,612134,MTKGPS*08
,,,,
20,15,35,134453,MTKGPS*08
,,,,
20,15,35,657092,V,,,,
20,15,36,184090,V,,,,
20,15,36,711093,V,,,,
20,15,37,240091,V,,,,
20,15,37,761004,V,,,,
20,15,38,283091,V,,,,
20,15,38,806092,MTKGPS*08
,,,,
20,15,39,329092,MTKGPS*08
,,,,
20,15,39,851095,MTKGPS*08
,,,,
20,15,40,377090,MTKGPS*08
,,,,
20,15,40,909090,MTKGPS*08
,,,,
20,15,41,432092,MTKGPS*08
,,,,
20,15,41,955089,MTKGPS*08
,,,,
20,15,42,479092,MTKGPS*08
,,,,
20,15,42,999949,MTKGPS*08
,,,,
20,15,43,523095,MTKGPS*08
,,,,
20,15,44,48095,MTKGPS*08
,,,,
20,15,44,574095,MTKGPS*08
,,,,
20,15,45,97091,MTKGPS*08
,,,,
20,15,45,620092,MTKGPS*08
,,,,
20,15,46,143092,MTKGPS*08
,,,,
20,15,46,666092,MTKGPS*08
,,,,
20,15,47,189092,MTKGPS*08
,,,,
20,15,47,713091,MTKGPS*08
,,,,
20,15,48,239092,MTKGPS*08
,,,,
20,15,48,762089,MTKGPS*08
,,,,
20,15,49,285089,MTKGPS*08
,,,,
20,15,49,822091,MTKGPS*08
,,,,
20,15,50,350040,MTKGPS*08
,,,,
20,15,50,873092,MTKGPS*08
,,,,
20,15,51,399093,MTKGPS*08
,,,,
20,15,51,925093,MTKGPS*08
,,,,
20,15,52,449093,MTKGPS*08
,,,,
20,15,52,972093,MTKGPS*08
,,,,
20,15,53,495092,MTKGPS*08
,,,,
20,15,54,18092,MTKGPS*08
,,,,
20,15,54,541093,MTKGPS*08
,,,,
20,15,55,68093,MTKGPS*08
,,,,
20,15,55,594092,MTKGPS*08
,,,,
20,15,56,117093,MTKGPS*08
,,,,
20,15,56,640089,MTKGPS*08
,,,,
20,15,57,163089,MTKGPS*08
,,,,
20,15,57,686061,MTKGPS*08
,,,,
20,15,58,210110,MTKGPS*08
,,,,
20,15,58,733092,MTKGPS*08
,,,,
20,15,59,259092,MTKGPS*08
,,,,
20,15,59,782092,MTKGPS*08
,,,,
20,16,0,305090,MTKGPS*08
,,,,
20,16,0,828093,MTKGPS*08
,,,,
20,16,1,352090,MTKGPS*08
,,,,
20,16,1,875093,MTKGPS*08
,,,,
20,16,2,401093,MTKGPS*08
,,,,
20,16,2,924092,MTKGPS*08
,,,,
20,16,3,447091,MTKGPS*08
,,,,
20,16,3,969091,MTKGPS*08
,,,,
20,16,4,492092,MTKGPS*08
,,,,
20,16,5,30712,MTKGPS*08
,,,,
20,16,5,552091,MTKGPS*08
,,,,
20,16,6,79091,MTKGPS*08
,,,,
20,16,6,663090,MTKGPS*08
,,,,
20,16,7,189093,MTKGPS*08
,,,,
20,16,7,712092,MTKGPS*08
,,,,
20,16,8,235093,MTKGPS*08
,,,,
20,16,8,758093,MTKGPS*08
,,,,
20,16,9,281093,MTKGPS*08
,,,,
20,16,9,812092,MTKGPS*08
,,,,
20,16,10,338090,MTKGPS*08
,,,,
20,16,10,864090,MTKGPS*08
,,,,
20,16,11,386092,MTKGPS*08
,,,,
20,16,11,909093,MTKGPS*08
,,,,
20,16,12,431089,MTKGPS*08
,,,,
20,16,12,972441,MTKGPS*08
,,,,
20,16,13,493453,MTKGPS*08
,,,,
20,16,14,22090,MTKGPS*08
,,,,
20,16,14,548092,MTKGPS*08
,,,,
20,16,15,70091,MTKGPS*08
,,,,
20,16,15,593090,MTKGPS*08
,,,,
20,16,16,118093,MTKGPS*08
,,,,
20,16,16,641092,MTKGPS*08
,,,,
20,16,17,182091,MTKGPS*08
,,,,
20,16,17,703004,MTKGPS*08
,,,,
20,16,18,266091,MTKGPS*08
,,,,
20,16,18,795092,MTKGPS*08
,,,,
20,16,19,324092,MTKGPS*08
,,,,
20,16,19,845449,MTKGPS*08
,,,,
20,16,20,368090,MTKGPS*08
,,,,
20,16,20,891089,MTKGPS*08
,,,,
20,16,21,433092,MTKGPS*08
,,,,
20,16,21,957034,MTKGPS*08
,,,,
20,16,22,479092,MTKGPS*08
,,,,
20,16,23,2093,MTKGPS*08
,,,,
20,16,23,525094,MTKGPS*08
,,,,
20,16,24,48092,MTKGPS*08
,,,,
20,16,24,571092,MTKGPS*08
,,,,
20,16,25,94093,MTKGPS*08
,,,,
20,16,25,620092,MTKGPS*08
,,,,
20,16,26,143090,MTKGPS*08
,,,,
20,16,26,670097,MTKGPS*08
,,,,
20,16,27,193096,MTKGPS*08
,,,,
20,16,27,716091,MTKGPS*08
,,,,
20,16,28,239092,MTKGPS*08
,,,,
20,16,28,761642,MTKGPS*08
,,,,
20,16,29,284830,MTKGPS*08
,,,,
20,16,29,807092,MTKGPS*08
,,,,
20,16,30,330093,MTKGPS*08
,,,,
20,16,30,853093,MTKGPS*08
,,,,
20,16,31,376092,MTKGPS*08
,,,,
20,16,31,899093,MTKGPS*08
,,,,
20,16,32,425094,MTKGPS*08
,,,,
20,16,32,948091,MTKGPS*08
,,,,
20,16,33,471092,MTKGPS*08
,,,,
20,16,33,994091,MTKGPS*08
,,,,
20,16,34,517090,MTKGPS*08
,,,,
20,16,35,41089,MTKGPS*08
,,,,
20,16,35,563090,MTKGPS*08
,,,,
20,16,36,93090,MTKGPS*08
,,,,
20,16,36,611454,MTKGPS*08
,,,,
20,16,37,134096,MTKGPS*08
,,,,
20,16,37,657092,MTKGPS*08
,,,,
20,16,38,179093,MTKGPS*08
,,,,
20,16,38,701093,MTKGPS*08
,,,,
20,16,39,227092,MTKGPS*08
,,,,
20,16,39,749092,MTKGPS*08
,,,,
20,16,40,275094,MTKGPS*08
,,,,
20,16,40,797093,MTKGPS*08
,,,,
20,16,41,319092,MTKGPS*08
,,,,
20,16,41,842092,MTKGPS*08
,,,,
20,16,42,370092,MTKGPS*08
,,,,
20,16,42,892092,MTKGPS*08
,,,,
20,16,43,433091,MTKGPS*08
,,,,
20,16,43,953943,MTKGPS*08
,,,,
20,16,44,477090,MTKGPS*08
,,,,
20,16,44,999092,MTKGPS*08
,,,,
20,16,45,522092,MTKGPS*08
,,,,
20,16,46,45093,MTKGPS*08
,,,,
20,16,46,568091,MTKGPS*08
,,,,
20,16,47,100092,MTKGPS*08
,,,,
20,16,47,684092,MTKGPS*08
,,,,
20,16,48,210093,MTKGPS*08
,,,,
20,16,48,733093,MTKGPS*08
,,,,
20,16,49,255092,MTKGPS*08
,,,,
20,16,49,780090,MTKGPS*08
,,,,
20,16,50,303091,MTKGPS*08
,,,,
20,16,50,826085,MTKGPS*08
,,,,
20,16,51,351092,MTKGPS*08
,,,,
20,16,51,894093,MTKGPS*08
,,,,
20,16,52,420672,MTKGPS*08
,,,,
20,16,52,946092,MTKGPS*08
,,,,
20,16,53,469092,MTKGPS*08
,,,,
20,16,53,992093,MTKGPS*08
,,,,
20,16,54,514095,MTKGPS*08
,,,,
20,16,55,38091,MTKGPS*08
,,,,
20,16,55,565616,MTKGPS*08
,,,,
20,16,56,89092,MTKGPS*08
,,,,
20,16,56,616092,MTKGPS*08
,,,,
20,16,57,139092,MTKGPS*08
,,,,
20,16,57,666091,MTKGPS*08
,,,,
20,16,58,184446,MTKGPS*08
,,,,
20,16,58,707091,MTKGPS*08
,,,,
20,16,59,232090,MTKGPS*08
,,,,
20,16,59,754089,MTKGPS*08
,,,,
20,17,0,274086,MTKGPS*08
,,,,
20,17,0,795092,MTKGPS*08
,,,,
20,17,1,318093,MTKGPS*08
,,,,
20,17,1,841091,MTKGPS*08
,,,,
20,17,2,367093,MTKGPS*08
,,,,
20,17,2,893092,MTKGPS*08
,,,,
20,17,3,416091,MTKGPS*08
,,,,
20,17,3,939091,MTKGPS*08
,,,,
20,17,4,462092,MTKGPS*08
,,,,
20,17,4,985093,MTKGPS*08
,,,,
20,17,5,508094,MTKGPS*08
,,,,
20,17,6,31093,MTKGPS*08
,,,,
20,17,6,557089,MTKGPS*08
,,,,
20,17,7,79089,MTKGPS*08
,,,,
20,17,7,602034,MTKGPS*08
,,,,
20,17,8,125094,MTKGPS*08
,,,,
20,17,8,648095,MTKGPS*08
,,,,
20,17,9,174092,MTKGPS*08
,,,,
20,17,9,697095,MTKGPS*08
,,,,
20,17,10,224092,MTKGPS*08
,,,,
20,17,10,750092,MTKGPS*08
,,,,
20,17,11,273092,MTKGPS*08
,,,,
20,17,11,796092,MTKGPS*08
,,,,
20,17,12,319092,MTKGPS*08
,,,,
20,17,12,842091,MTKGPS*08
,,,,
20,17,13,365092,MTKGPS*08
,,,,
20,17,13,891090,MTKGPS*08
,,,,
20,17,14,413089,MTKGPS*08
,,,,
20,17,14,950091,MTKGPS*08
,,,,
20,17,15,474546,MTKGPS*08
,,,,
20,17,16,94,MTKGPS*08
,,,,
20,17,16,525094,MTKGPS*08
,,,,
20,17,17,48093,MTKGPS*08
,,,,
20,17,17,580185,MTKGPS*08
,,,,
20,17,18,107092,MTKGPS*08
,,,,
20,17,18,630093,MTKGPS*08
,,,,
20,17,19,153092,MTKGPS*08
,,,,
20,17,19,676092,MTKGPS*08
,,,,
20,17,20,203090,MTKGPS*08
,,,,
20,17,20,727092,MTKGPS*08
,,,,
20,17,21,250092,MTKGPS*08
,,,,
20,17,21,776092,MTKGPS*08
,,,,
20,17,22,299089,MTKGPS*08
,,,,
20,17,22,819608,MTKGPS*08
,,,,
20,17,23,342093,MTKGPS*08
,,,,
20,17,23,865094,MTKGPS*08
,,,,
20,17,24,388093,MTKGPS*08
,,,,
20,17,24,914092,MTKGPS*08
,,,,
20,17,25,437090,MTKGPS*08
,,,,
20,17,25,965093,MTKGPS*08
,,,,
20,17,26,488092,MTKGPS*08
,,,,
20,17,27,11094,MTKGPS*08
,,,,
20,17,27,534096,MTKGPS*08
,,,,
20,17,28,57090,MTKGPS*08
,,,,
20,17,28,580091,MTKGPS*08
,,,,
20,17,29,106092,MTKGPS*08
,,,,
20,17,29,633089,MTKGPS*08
,,,,
20,17,30,156158,MTKGPS*08
,,,,
20,17,30,679145,MTKGPS*08
,,,,
20,17,31,202090,MTKGPS*08
,,,,
20,17,31,725092,MTKGPS*08
,,,,
20,17,32,247095,MTKGPS*08
,,,,
20,17,32,773095,MTKGPS*08
,,,,
20,17,33,297091,MTKGPS*08
,,,,
20,17,33,834092,MTKGPS*08
,,,,
20,17,34,363004,MTKGPS*08
,,,,
20,17,34,886091,MTKGPS*08
,,,,
20,17,35,409092,MTKGPS*08
,,,,
