Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
89.10,735.8077,988.20,-21.33333,70.52, -,8.556982
89.15,733.0227,988.30,-21.33333,70.52, -,8.556982
89.20,733.0227,988.30,-18.66667,70.52, -,8.556982
89.25,730.2362,988.40,-21.33333,70.52, -,8.556982
89.30,730.2362,988.40,-21.33333,70.52, -,8.556982
89.35,727.4516,988.50,-24,70.52, -,8.556982
89.40,727.4516,988.50,-21.33333,70.52, -,8.556982
89.45,727.4516,988.50,-18.66667,70.52, -,8.556982
89.50,727.4516,988.50,-18.66667,70.52, -,8.556982
89.55,724.6673,988.60,-21.33333,70.52, -,8.556982
89.60,724.6673,988.60,-18.66667,70.52, -,8.556982
89.65,724.6673,988.60,-18.66667,70.52, -,8.556982
89.70,724.6673,988.60,-18.66667,70.52, -,8.556982
89.75,721.8815,988.70,-18.66667,70.52, -,8.556982
89.80,721.8815,988.70,-18.66667,70.52, -,8.556982
89.85,721.8815,988.70,-16,70.52, -,8.556982
89.90,719.0976,988.80,-18.66667,70.52, -,8.556982
89.95,719.0976,988.80,-18.66667,70.52, -,8.556982
90.00,719.0976,988.80,-18.66667,70.52, -,8.556982
90.05,716.3123,988.90,-18.66667,70.52, -,8.556982
90.10,716.3123,988.90,-18.66667,70.52, -,8.556982
90.15,716.3123,988.90,-18.66667,70.52, -,8.556982
90.20,713.5288,989.00,-18.66667,70.52, -,8.556982
90.25,713.5288,989.00,-18.66667,70.52, -,8.556982
90.30,713.5288,989.00,-16,70.52, -,8.556982
90.35,713.5288,989.00,-16,70.52, -,8.556982
90.40,710.7456,989.10,-16,70.52, -,8.556982
90.45,707.9609,989.20,-18.66667,70.52, -,8.556982
90.50,707.9609,989.20,-18.66667,70.52, -,8.556982
90.55,707.9609,989.20,-18.66667,70.52, -,8.556982
90.60,707.9609,989.20,-16,70.52, -,8.556982
90.65,705.1782,989.30,-18.66667,70.52, -,8.556982
90.70,705.1782,989.30,-18.66667,70.52, -,8.556982
90.75,702.394,989.40,-21.33333,70.52, -,8.556982
90.80,702.394,989.40,-18.66667,70.52, -,8.556982
90.85,702.394,989.40,-18.66667,70.52, -,8.556982
90.90,699.6117,989.50,-21.33333,70.52, -,8.556982
90.95,699.6117,989.50,-18.66667,70.52, -,8.556982
91.00,699.6117,989.50,-18.66667,70.52, -,8.556982
91.05,696.8296,989.60,-21.33333,70.52, -,8.556982
91.10,696.8296,989.60,-18.66667,70.52, -,8.556982
91.15,696.8296,989.60,-18.66667,70.52, -,8.556982
91.20,694.0461,989.70,-21.33333,70.52, -,8.556982
91.25,694.0461,989.70,-18.66667,70.52, -,8.556982
91.30,694.0461,989.70,-18.66667,70.52, -,8.556982
91.35,691.2645,989.80,-21.33333,70.52, -,8.556982
91.40,691.2645,989.80,-21.33333,70.52, -,8.556982
91.45,691.2645,989.80,-18.66667,70.52, -,8.556982
91.50,688.4814,989.90,-18.66667,70.52, -,8.537534
91.55,688.4814,989.90,-18.66667,70.52, -,8.537534
91.60,688.4814,989.90,-18.66667,70.52, -,8.537534
91.65,685.7003,990.00,-21.33333,70.52, -,8.537534
91.70,685.7003,990.00,-18.66667,70.52, -,8.537534
91.75,685.7003,990.00,-18.66667,70.52, -,8.537534
91.80,682.9193,990.10,-18.66667,70.52, -,8.537534
91.85,682.9193,990.10,-18.66667,70.52, -,8.537534
91.90,682.9193,990.10,-18.66667,70.52, -,8.537534
91.95,680.1369,990.20,-18.66667,70.52, -,8.537534
92.00,680.1369,990.20,-18.66667,70.52, -,8.537534
92.05,680.1369,990.20,-18.66667,70.52, -,8.537534
92.10,680.1369,990.20,-16,70.52, -,8.537534
92.15,677.3564,990.30,-18.66667,70.52, -,8.537534
92.20,677.3564,990.30,-18.66667,70.52, -,8.537534
92.25,677.3564,990.30,-16,70.52, -,8.537534
92.30,674.5745,990.40,-18.66667,70.52, -,8.537534
92.35,674.5745,990.40,-18.66667,70.52, -,8.537534
92.40,671.7945,990.50,-18.66667,70.52, -,8.537534
92.45,671.7945,990.50,-18.66667,70.52, -,8.537534
92.50,671.7945,990.50,-18.66667,70.52, -,8.537534
92.55,671.7945,990.50,-16,70.52, -,8.556982
92.60,669.0147,990.60,-18.66667,70.52, -,8.556982
92.65,669.0147,990.60,-18.66667,70.52, -,8.556982
92.70,669.0147,990.60,-16,70.52, -,8.556982
92.75,666.2335,990.70,-18.66667,70.52, -,8.556982
92.80,666.2335,990.70,-18.66667,70.52, -,8.556982
92.85,666.2335,990.70,-16,70.52, -,8.556982
92.90,663.4541,990.80,-18.66667,70.52, -,8.556982
92.95,663.4541,990.80,-18.66667,70.52, -,8.556982
93.00,660.6733,990.90,-18.66667,70.52, -,8.556982
93.05,660.6733,990.90,-18.66667,70.52, -,8.556982
93.10,660.6733,990.90,-18.66667,70.52, -,8.556982
93.15,657.8945,991.00,-21.33333,70.52, -,8.556982
93.20,657.8945,991.00,-18.66667,70.52, -,8.556982
93.25,657.8945,991.00,-18.66667,70.52, -,8.556982
93.30,655.1158,991.10,-21.33333,70.52, -,8.556982
93.35,655.1158,991.10,-18.66667,70.52, -,8.556982
93.40,655.1158,991.10,-18.66667,70.52, -,8.556982
93.45,655.1158,991.10,-16,70.52, -,8.556982
93.50,652.3357,991.20,-18.66667,70.52, -,8.537534
93.55,649.5575,991.30,-21.33333,70.52, -,8.537534
93.60,649.5575,991.30,-21.33333,70.52, -,8.537534
93.65,649.5575,991.30,-18.66667,70.52, -,8.537534
93.70,646.7778,991.40,-21.33333,70.52, -,8.537534
93.75,646.7778,991.40,-21.33333,70.52, -,8.537534
93.80,644.0001,991.50,-21.33333,70.52, -,8.537534
93.85,644.0001,991.50,-21.33333,70.52, -,8.537534
93.90,644.0001,991.50,-21.33333,70.52, -,8.537534
93.95,644.0001,991.50,-18.66667,70.52, -,8.537534
94.00,641.2225,991.60,-21.33333,70.52, -,8.537534
94.05,641.2225,991.60,-18.66667,70.52, -,8.537534
94.10,641.2225,991.60,-18.66667,70.52, -,8.537534
94.15,638.4435,991.70,-21.33333,70.52, -,8.537534
94.20,638.4435,991.70,-18.66667,70.52, -,8.537534
94.25,638.4435,991.70,-18.66667,70.52, -,8.537534
94.30,635.6665,991.80,-21.33333,70.52, -,8.537534
94.35,635.6665,991.80,-18.66667,70.52, -,8.537534
94.40,632.8879,991.90,-21.33333,70.52, -,8.537534
94.45,632.8879,991.90,-21.33333,70.52, -,8.537534
94.50,630.1113,992.00,-24,70.52, -,8.537534
94.55,630.1113,992.00,-21.33333,70.52, -,8.537534
94.60,630.1113,992.00,-18.66667,70.52, -,8.537534
94.65,627.335,992.10,-21.33333,70.52, -,8.537534
94.70,627.335,992.10,-21.33333,70.52, -,8.537534
94.75,624.5571,992.20,-21.33333,70.52, -,8.537534
94.80,624.5571,992.20,-21.33333,70.52, -,8.537534
94.85,624.5571,992.20,-18.66667,70.52, -,8.537534
94.90,621.7812,992.30,-21.33333,70.52, -,8.537534
94.95,621.7812,992.30,-21.33333,70.52, -,8.537534
95.00,619.0038,992.40,-24,70.52, -,8.537534
95.05,619.0038,992.40,-21.33333,70.52, -,8.537534
95.10,619.0038,992.40,-21.33333,70.52, -,8.537534
95.15,619.0038,992.40,-21.33333,70.52, -,8.537534
95.20,616.2283,992.50,-21.33333,70.52, -,8.537534
95.25,616.2283,992.50,-21.33333,70.52, -,8.537534
95.30,613.4531,992.60,-24,70.52, -,8.537534
95.35,613.4531,992.60,-21.33333,70.52, -,8.537534
95.40,613.4531,992.60,-21.33333,70.52, -,8.537534
95.45,610.6763,992.70,-21.33333,70.52, -,8.537534
95.50,610.6763,992.70,-21.33333,70.52, -,8.556982
95.55,610.6763,992.70,-18.66667,70.52, -,8.556982
95.60,607.9016,992.80,-21.28572,70.52, -,8.556982
95.65,607.9016,992.80,-21.28572,70.52, -,8.556982
95.70,605.1253,992.90,-21.28572,70.52, -,8.556982
95.75,607.9016,992.80,-18.61905,70.52, -,8.556982
95.80,605.1253,992.90,-18.61905,70.52, -,8.556982
95.85,605.1253,992.90,-18.61905,70.52, -,8.556982
95.90,605.1253,992.90,-18.61905,70.52, -,8.556982
95.95,605.1253,992.90,-15.95238,70.52, -,8.556982
96.00,602.351,993.00,-18.57143,70.52, -,8.556982
96.05,602.351,993.00,-15.90476,70.52, -,8.556982
96.10,602.351,993.00,-15.90476,70.52, -,8.556982
96.15,602.351,993.00,-15.90476,70.52, -,8.556982
96.20,602.351,993.00,-15.90476,70.52, -,8.556982
96.25,599.5768,993.10,-15.85714,70.52, -,8.556982
96.30,596.8012,993.20,-18.52381,70.52, -,8.556982
96.35,596.8012,993.20,-15.85714,70.52, -,8.556982
96.40,596.8012,993.20,-15.85714,70.52, -,8.556982
96.45,596.8012,993.20,-15.85714,70.52, -,8.556982
96.50,594.0276,993.30,-15.80952,70.52, -,8.556982
96.55,594.0276,993.30,-15.80952,70.52, -,8.518086
96.60,594.0276,993.30,-15.80952,70.52, -,8.518086
96.65,591.2524,993.40,-15.85714,70.52, -,8.518086
96.70,591.2524,993.40,-15.85714,70.52, -,8.518086
96.75,588.4792,993.50,-15.80952,70.52, -,8.518086
96.80,588.4792,993.50,-18.47619,70.52, -,8.518086
96.85,585.7062,993.60,-18.42857,70.52, -,8.518086
96.90,585.7062,993.60,-18.42857,70.52, -,8.518086
96.95,585.7062,993.60,-18.42857,70.52, -,8.518086
97.00,582.9318,993.70,-21.04762,70.52, -,8.518086
97.05,582.9318,993.70,-18.42857,70.52, -,8.518086
97.10,580.1592,993.80,-21.04762,70.52, -,8.518086
97.15,580.1592,993.80,-21.04762,70.52, -,8.518086
97.20,580.1592,993.80,-21.04762,70.52, -,8.518086
97.25,577.3853,993.90,-23.66667,70.52, -,8.518086
97.30,577.3853,993.90,-21.04762,70.52, -,8.518086
97.35,577.3853,993.90,-18.38095,70.52, -,8.518086
97.40,574.6132,994.00,-21,70.52, -,8.518086
97.45,574.6132,994.00,-21,70.52, -,8.518086
97.50,574.6132,994.00,-21,70.52, -,8.556982
97.55,574.6132,994.00,-18.38095,70.52, -,8.556982
97.60,571.8413,994.10,-21,70.52, -,8.556982
97.65,571.8413,994.10,-21,70.52, -,8.556982
97.70,569.0679,994.20,-20.95238,70.52, -,8.556982
97.75,569.0679,994.20,-20.95238,70.52, -,8.556982
97.80,569.0679,994.20,-18.33333,70.52, -,8.556982
97.85,569.0679,994.20,-18.33333,70.52, -,8.556982
97.90,569.0679,994.20,-15.71429,70.52, -,8.556982
97.95,566.2966,994.30,-18.33333,70.52, -,8.556982
98.00,566.2966,994.30,-18.33333,70.52, -,8.556982
98.05,563.5237,994.40,-18.33333,70.52, -,8.556982
98.10,563.5237,994.40,-18.33333,70.52, -,8.556982
98.15,560.7527,994.50,-18.33333,70.52, -,8.556982
98.20,560.7527,994.50,-18.33333,70.52, -,8.556982
98.25,560.7527,994.50,-18.33333,70.52, -,8.556982
98.30,560.7527,994.50,-15.71429,70.52, -,8.556982
98.35,560.7527,994.50,-15.71429,70.52, -,8.556982
98.40,557.982,994.60,-18.33333,70.52, -,8.556982
98.45,557.982,994.60,-15.71429,70.52, -,8.556982
98.50,557.982,994.60,-15.71429,70.52, -,8.556982
98.55,555.2098,994.70,-18.33333,70.52, -,8.556982
98.60,555.2098,994.70,-18.33333,70.52, -,8.556982
98.65,555.2098,994.70,-15.71429,70.52, -,8.556982
98.70,552.4395,994.80,-18.33333,70.52, -,8.556982
98.75,552.4395,994.80,-15.71429,70.52, -,8.556982
98.80,552.4395,994.80,-15.71429,70.52, -,8.556982
98.85,549.6678,994.90,-18.33333,70.52, -,8.556982
98.90,549.6678,994.90,-18.33333,70.52, -,8.556982
98.95,549.6678,994.90,-18.33333,70.52, -,8.556982
99.00,549.6678,994.90,-15.71429,70.52, -,8.556982
99.05,546.8979,995.00,-18.33333,70.52, -,8.556982
99.10,546.8979,995.00,-15.71429,70.52, -,8.556982
99.15,544.1284,995.10,-18.33333,70.52, -,8.556982
99.20,544.1284,995.10,-15.71429,70.52, -,8.556982
99.25,544.1284,995.10,-15.71429,70.52, -,8.556982
99.30,541.3572,995.20,-18.33333,70.52, -,8.556982
99.35,541.3572,995.20,-18.33333,70.52, -,8.556982
99.40,538.5881,995.30,-20.95238,70.52, -,8.556982
99.45,538.5881,995.30,-18.33333,70.52, -,8.556982
99.50,535.8175,995.40,-20.95238,70.52, -,8.556982
99.55,535.8175,995.40,-20.95238,70.52, -,8.556982
99.60,535.8175,995.40,-18.33333,70.52, -,8.556982
99.65,533.0488,995.50,-20.95238,70.52, -,8.556982
99.70,533.0488,995.50,-20.95238,70.52, -,8.556982
99.75,530.2803,995.60,-20.95238,70.52, -,8.556982
99.80,530.2803,995.60,-20.95238,70.52, -,8.556982
99.85,530.2803,995.60,-20.95238,70.52, -,8.556982
99.90,527.5104,995.70,-20.95238,70.52, -,8.556982
99.95,527.5104,995.70,-20.95238,70.52, -,8.556982
100.00,524.7423,995.80,-23.57143,70.52, -,8.556982
100.05,524.7423,995.80,-23.57143,70.52, -,8.556982
100.10,524.7423,995.80,-20.95238,70.52, -,8.556982
100.15,521.9728,995.90,-23.57143,70.52, -,8.556982
100.20,521.9728,995.90,-20.95238,70.52, -,8.556982
100.25,521.9728,995.90,-20.95238,70.52, -,8.556982
100.30,519.2053,996.00,-23.57143,70.52, -,8.556982
100.35,519.2053,996.00,-20.95238,70.52, -,8.556982
100.40,516.4379,996.10,-23.57143,70.52, -,8.556982
100.45,519.2053,996.00,-18.33333,70.52, -,8.556982
100.50,516.4379,996.10,-20.95238,70.52, -,8.556982
100.55,516.4379,996.10,-18.33333,70.52, -,8.537534
100.60,516.4379,996.10,-18.33333,70.52, -,8.537534
100.65,516.4379,996.10,-18.33333,70.52, -,8.537534
100.70,513.6691,996.20,-18.33333,70.52, -,8.537534
100.75,516.4379,996.10,-15.71429,70.52, -,8.537534
100.80,516.4379,996.10,-13.09524,70.52, -,8.537534
100.85,513.6691,996.20,-15.71429,70.52, -,8.537534
100.90,516.4379,996.10,-13.09524,70.52, -,8.537534
100.95,516.4379,996.10,-10.47619,70.52, -,8.537534
101.00,513.6691,996.20,-13.09524,70.52, -,8.537534
101.05,513.6691,996.20,-10.47619,70.52, -,8.537534
101.10,513.6691,996.20,-10.47619,70.52, -,8.537534
101.15,513.6691,996.20,-10.47619,70.52, -,8.537534
101.20,513.6691,996.20,-7.857143,70.52, -,8.537534
101.25,510.9022,996.30,-10.47619,70.52, -,8.537534
101.30,510.9022,996.30,-10.47619,70.52, -,8.537534
101.35,508.1338,996.40,-10.47619,70.52, -,8.537534
101.40,505.3674,996.50,-13.09524,70.52, -,8.537534
101.45,505.3674,996.50,-10.47619,70.52, -,8.537534
101.50,502.6012,996.60,-15.71429,70.52, -,8.537534
101.55,502.6012,996.60,-13.09524,70.52, -,8.537534
101.60,502.6012,996.60,-13.09524,70.52, -,8.537534
101.65,499.8335,996.70,-15.71429,70.52, -,8.537534
101.70,499.8335,996.70,-15.71429,70.52, -,8.537534
101.75,499.8335,996.70,-13.09524,70.52, -,8.537534
101.80,497.0677,996.80,-18.33333,70.52, -,8.537534
101.85,497.0677,996.80,-18.33333,70.52, -,8.537534
101.90,494.3004,996.90,-18.33333,70.52, -,8.537534
101.95,494.3004,996.90,-20.95238,70.52, -,8.537534
102.00,494.3004,996.90,-20.95238,70.52, -,8.537534
102.05,494.3004,996.90,-18.33333,70.52, -,8.537534
102.10,491.5351,997.00,-20.95238,70.52, -,8.537534
102.15,491.5351,997.00,-20.95238,70.52, -,8.537534
102.20,488.77,997.10,-23.57143,70.52, -,8.537534
102.25,488.77,997.10,-23.57143,70.52, -,8.537534
102.30,486.0034,997.20,-23.57143,70.52, -,8.537534
102.35,486.0034,997.20,-23.57143,70.52, -,8.537534
102.40,483.2388,997.30,-23.57143,70.52, -,8.537534
102.45,483.2388,997.30,-20.95238,70.52, -,8.537534
102.50,483.2388,997.30,-20.95238,70.52, -,8.537534
102.55,480.4727,997.40,-20.95238,70.52, -,8.556982
102.60,480.4727,997.40,-20.95238,70.52, -,8.556982
102.65,480.4727,997.40,-20.95238,70.52, -,8.556982
102.70,477.7085,997.50,-20.95238,70.52, -,8.556982
102.75,477.7085,997.50,-20.95238,70.52, -,8.556982
102.80,480.4727,997.40,-18.33333,70.52, -,8.556982
102.85,480.4727,997.40,-15.71429,70.52, -,8.556982
102.90,477.7085,997.50,-18.33333,70.52, -,8.556982
102.95,477.7085,997.50,-15.71429,70.52, -,8.556982
103.00,477.7085,997.50,-15.71429,70.52, -,8.556982
103.05,477.7085,997.50,-15.71429,70.52, -,8.556982
103.10,474.9445,997.60,-18.33333,70.52, -,8.556982
103.15,474.9445,997.60,-15.71429,70.52, -,8.556982
103.20,474.9445,997.60,-15.71429,70.52, -,8.556982
103.25,472.179,997.70,-15.71429,70.52, -,8.556982
103.30,472.179,997.70,-15.71429,70.52, -,8.556982
103.35,472.179,997.70,-13.09524,70.52, -,8.556982
103.40,472.179,997.70,-13.09524,70.52, -,8.556982
103.45,472.179,997.70,-10.47619,70.52, -,8.556982
103.50,469.4155,997.80,-13.09524,70.52, -,8.537534
103.55,469.4155,997.80,-13.09524,70.52, -,8.537534
103.60,466.6505,997.90,-13.09524,70.52, -,8.537534
103.65,466.6505,997.90,-13.09524,70.52, -,8.537534
103.70,466.6505,997.90,-13.09524,70.52, -,8.537534
103.75,463.8874,998.00,-13.09524,70.52, -,8.537534
103.80,463.8874,998.00,-13.09524,70.52, -,8.537534
103.85,463.8874,998.00,-15.71429,70.52, -,8.537534
103.90,461.1245,998.10,-18.33333,70.52, -,8.537534
103.95,461.1245,998.10,-15.71429,70.52, -,8.537534
104.00,458.3602,998.20,-18.33333,70.52, -,8.537534
104.05,458.3602,998.20,-18.33333,70.52, -,8.537534
104.10,458.3602,998.20,-18.33333,70.52, -,8.537534
104.15,455.5978,998.30,-18.33333,70.52, -,8.537534
104.20,455.5978,998.30,-18.33333,70.52, -,8.537534
104.25,455.5978,998.30,-18.33333,70.52, -,8.537534
104.30,455.5978,998.30,-15.71429,70.52, -,8.537534
104.35,455.5978,998.30,-15.71429,70.52, -,8.537534
104.40,452.834,998.40,-18.33333,70.52, -,8.537534
104.45,450.072,998.50,-20.95238,70.52, -,8.537534
104.50,450.072,998.50,-20.95238,70.52, -,8.537534
104.55,450.072,998.50,-18.33333,70.52, -,8.556982
104.60,450.072,998.50,-18.33333,70.52, -,8.556982
104.65,447.3102,998.60,-18.33333,70.52, -,8.556982
104.70,447.3102,998.60,-18.33333,70.52, -,8.556982
104.75,444.547,998.70,-20.95238,70.52, -,8.556982
104.80,444.547,998.70,-18.33333,70.52, -,8.556982
104.85,444.547,998.70,-18.33333,70.52, -,8.556982
104.90,444.547,998.70,-18.33333,70.52, -,8.556982
104.95,441.7857,998.80,-18.33333,70.52, -,8.556982
105.00,441.7857,998.80,-18.33333,70.52, -,8.556982
105.05,439.023,998.90,-18.33333,70.52, -,8.556982
105.10,441.7857,998.80,-15.71429,70.52, -,8.556982
105.15,439.023,998.90,-18.33333,70.52, -,8.556982
105.20,436.2621,999.00,-18.33333,70.52, -,8.556982
105.25,436.2621,999.00,-18.33333,70.52, -,8.556982
105.30,436.2621,999.00,-18.33333,70.52, -,8.556982
105.35,433.5015,999.10,-20.95238,70.52, -,8.556982
105.40,433.5015,999.10,-20.95238,70.52, -,8.556982
105.45,433.5015,999.10,-18.33333,70.52, -,8.556982
105.50,433.5015,999.10,-15.71429,70.52, -,8.537534
105.55,430.7394,999.20,-18.33333,70.52, -,8.537534
105.60,430.7394,999.20,-18.33333,70.52, -,8.537534
105.65,427.9792,999.30,-20.95238,70.52, -,8.537534
105.70,427.9792,999.30,-18.33333,70.52, -,8.537534
105.75,427.9792,999.30,-18.33333,70.52, -,8.537534
105.80,427.9792,999.30,-15.71429,70.52, -,8.537534
105.85,425.2176,999.40,-18.33333,70.52, -,8.537534
105.90,425.2176,999.40,-18.33333,70.52, -,8.537534
105.95,425.2176,999.40,-18.33333,70.52, -,8.537534
106.00,425.2176,999.40,-15.71429,70.52, -,8.537534
106.05,425.2176,999.40,-15.71429,70.52, -,8.537534
106.10,422.4579,999.50,-15.71429,70.52, -,8.537534
106.15,422.4579,999.50,-18.33333,70.52, -,8.537534
106.20,422.4579,999.50,-15.71429,70.52, -,8.537534
106.25,419.6984,999.60,-15.71429,70.52, -,8.537534
106.30,419.6984,999.60,-15.71429,70.52, -,8.537534
106.35,419.6984,999.60,-15.71429,70.52, -,8.537534
106.40,416.9374,999.70,-15.71429,70.52, -,8.537534
106.45,416.9374,999.70,-15.71429,70.52, -,8.537534
106.50,414.1784,999.80,-18.33333,70.52, -,8.537534
106.55,414.1784,999.80,-18.33333,70.52, -,8.537534
106.60,414.1784,999.80,-15.71429,70.52, -,8.537534
106.65,411.4178,999.90,-18.33333,70.52, -,8.537534
106.70,411.4178,999.90,-15.71429,70.52, -,8.537534
106.75,411.4178,999.90,-15.71429,70.52, -,8.537534
106.80,408.6592,1000.00,-18.33333,70.52, -,8.537534
106.85,408.6592,1000.00,-18.33333,70.52, -,8.537534
106.90,405.9009,1000.10,-18.33333,70.52, -,8.537534
106.95,405.9009,1000.10,-18.33333,70.52, -,8.537534
107.00,405.9009,1000.10,-18.33333,70.52, -,8.537534
107.05,405.9009,1000.10,-18.33333,70.52, -,8.537534
107.10,403.141,1000.20,-20.95238,70.52, -,8.537534
107.15,403.141,1000.20,-18.33333,70.52, -,8.537534
107.20,403.141,1000.20,-18.33333,70.52, -,8.537534
107.25,400.3831,1000.30,-20.95238,70.52, -,8.537534
107.30,400.3831,1000.30,-18.33333,70.52, -,8.537534
107.35,397.6237,1000.40,-20.95238,70.52, -,8.537534
107.40,397.6237,1000.40,-20.95238,70.52, -,8.537534
107.45,394.8662,1000.50,-20.95238,70.52, -,8.537534
107.50,392.1089,1000.60,-23.57143,70.52, -,8.537534
107.55,392.1089,1000.60,-20.95238,70.52, -,8.537534
107.60,389.3502,1000.70,-23.57143,70.52, -,8.537534
107.65,389.3502,1000.70,-23.57143,70.52, -,8.537534
107.70,389.3502,1000.70,-20.95238,70.52, -,8.537534
107.75,386.5934,1000.80,-23.57143,70.52, -,8.537534
107.80,386.5934,1000.80,-23.57143,70.52, -,8.537534
107.85,386.5934,1000.80,-20.95238,70.52, -,8.537534
107.90,386.5934,1000.80,-20.95238,70.52, -,8.537534
107.95,383.8351,1000.90,-20.95238,70.52, -,8.537534
108.00,383.8351,1000.90,-20.95238,70.52, -,8.537534
108.05,381.0787,1001.00,-23.57143,70.52, -,8.537534
108.10,381.0787,1001.00,-23.57143,70.52, -,8.537534
108.15,381.0787,1001.00,-20.95238,70.52, -,8.537534
108.20,381.0787,1001.00,-20.95238,70.52, -,8.537534
108.25,378.3225,1001.10,-23.57143,70.52, -,8.537534
108.30,378.3225,1001.10,-20.95238,70.52, -,8.537534
108.35,378.3225,1001.10,-20.95238,70.52, -,8.537534
108.40,375.5649,1001.20,-20.95238,70.52, -,8.537534
108.45,375.5649,1001.20,-20.95238,70.52, -,8.537534
108.50,372.8092,1001.30,-20.95238,70.52, -,8.537534
108.55,372.8092,1001.30,-18.33333,70.52, -,8.537534
108.60,370.0521,1001.40,-20.95238,70.52, -,8.537534
108.65,370.0521,1001.40,-18.33333,70.52, -,8.537534
108.70,370.0521,1001.40,-18.33333,70.52, -,8.537534
108.75,370.0521,1001.40,-18.33333,70.52, -,8.537534
108.80,367.2968,1001.50,-18.33333,70.52, -,8.537534
108.85,367.2968,1001.50,-18.33333,70.52, -,8.537534
108.90,367.2968,1001.50,-18.33333,70.52, -,8.537534
108.95,364.5417,1001.60,-20.95238,70.52, -,8.537534
109.00,364.5417,1001.60,-18.33333,70.52, -,8.537534
109.05,364.5417,1001.60,-18.33333,70.52, -,8.537534
109.10,361.7852,1001.70,-18.33333,70.52, -,8.537534
109.15,361.7852,1001.70,-18.33333,70.52, -,8.537534
109.20,361.7852,1001.70,-18.33333,70.52, -,8.537534
109.25,361.7852,1001.70,-18.33333,70.52, -,8.537534
109.30,359.0307,1001.80,-18.33333,70.52, -,8.537534
109.35,359.0307,1001.80,-18.33333,70.52, -,8.537534
109.40,356.2746,1001.90,-20.95238,70.52, -,8.537534
109.45,356.2746,1001.90,-18.33333,70.52, -,8.537534
109.50,356.2746,1001.90,-18.33333,70.52, -,8.556982
109.55,353.5204,1002.00,-18.33333,70.52, -,8.556982
109.60,353.5204,1002.00,-18.33333,70.52, -,8.556982
109.65,350.7665,1002.10,-18.33333,70.52, -,8.556982
109.70,350.7665,1002.10,-18.33333,70.52, -,8.556982
109.75,350.7665,1002.10,-18.33333,70.52, -,8.556982
109.80,350.7665,1002.10,-18.33333,70.52, -,8.556982
109.85,350.7665,1002.10,-15.71429,70.52, -,8.556982
109.90,350.7665,1002.10,-15.71429,70.52, -,8.556982
109.95,350.7665,1002.10,-15.71429,70.52, -,8.556982
110.00,350.7665,1002.10,-13.09524,70.52, -,8.556982
110.05,350.7665,1002.10,-13.09524,70.52, -,8.556982
110.10,350.7665,1002.10,-13.09524,70.52, -,8.556982
110.15,350.7665,1002.10,-10.47619,70.52, -,8.556982
110.20,353.5204,1002.00,-7.857143,70.52, -,8.556982
110.25,350.7665,1002.10,-10.47619,70.52, -,8.556982
110.30,350.7665,1002.10,-10.47619,70.52, -,8.556982
110.35,348.0111,1002.20,-10.47619,70.52, -,8.556982
110.40,345.2577,1002.30,-13.09524,70.52, -,8.556982
110.45,345.2577,1002.30,-10.47619,70.52, -,8.556982
110.50,342.5027,1002.40,-13.09524,70.52, -,8.556982
110.55,342.5027,1002.40,-13.09524,70.52, -,8.556982
110.60,342.5027,1002.40,-10.47619,70.52, -,8.556982
110.65,342.5027,1002.40,-10.47619,70.52, -,8.556982
110.70,339.7497,1002.50,-10.47619,70.52, -,8.556982
110.75,339.7497,1002.50,-10.47619,70.52, -,8.556982
110.80,339.7497,1002.50,-10.47619,70.52, -,8.556982
110.85,339.7497,1002.50,-10.47619,70.52, -,8.556982
110.90,336.9969,1002.60,-13.09524,70.52, -,8.556982
110.95,336.9969,1002.60,-13.09524,70.52, -,8.556982
111.00,334.2426,1002.70,-15.71429,70.52, -,8.556982
111.05,334.2426,1002.70,-15.71429,70.52, -,8.556982
111.10,334.2426,1002.70,-15.71429,70.52, -,8.556982
111.15,334.2426,1002.70,-15.71429,70.52, -,8.556982
111.20,331.4902,1002.80,-18.33333,70.52, -,8.556982
111.25,331.4902,1002.80,-20.95238,70.52, -,8.556982
111.30,328.7364,1002.90,-20.95238,70.52, -,8.556982
111.35,328.7364,1002.90,-20.95238,70.52, -,8.556982
111.40,325.9845,1003.00,-20.95238,70.52, -,8.556982
111.45,325.9845,1003.00,-18.33333,70.52, -,8.556982
111.50,323.2328,1003.10,-20.95238,70.52, -,8.537534
111.55,323.2328,1003.10,-18.33333,70.52, -,8.537534
111.60,323.2328,1003.10,-18.33333,70.52, -,8.537534
111.65,320.4796,1003.20,-20.95238,70.52, -,8.537534
111.70,320.4796,1003.20,-20.95238,70.52, -,8.537534
111.75,320.4796,1003.20,-18.33333,70.52, -,8.537534
111.80,320.4796,1003.20,-18.33333,70.52, -,8.537534
111.85,317.7283,1003.30,-20.95238,70.52, -,8.537534
111.90,317.7283,1003.30,-20.95238,70.52, -,8.537534
111.95,317.7283,1003.30,-18.33333,70.52, -,8.537534
112.00,314.9756,1003.40,-20.95238,70.52, -,8.537534
112.05,314.9756,1003.40,-18.33333,70.52, -,8.537534
112.10,314.9756,1003.40,-18.33333,70.52, -,8.537534
112.15,314.9756,1003.40,-18.33333,70.52, -,8.537534
112.20,312.2248,1003.50,-20.95238,70.52, -,8.537534
112.25,312.2248,1003.50,-18.33333,70.52, -,8.537534
112.30,312.2248,1003.50,-18.33333,70.52, -,8.537534
